Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mario Jason Kikonda,fr FRA,MF,Paris FC,23,1996,15,9,879,9.8,0,1,0,0,0,3,1,0.00,0.10,0.10,0.00,0.10,8,0,0.0,0.82,0.00,0.00,,,59,34.9,84,4,6,21,6,1.47,7,14,-7,-0.72,-0.11,1,21,16,0,2,16,13,,,0,Ligue-2,60,2019-2020
Corentin Jean,fr FRA,"FW,MF",Lens,24,1995,9,5,495,5.5,3,0,3,0,0,0,0,0.55,0.00,0.55,0.55,0.55,16,8,50.0,2.91,1.45,0.19,0.38,,55,19.6,79,1,4,25,0,1.44,4,8,-4,-0.73,-1.57,0,8,13,0,20,1,4,,,0,Ligue-2,60,2019-2020
Mehdi Jeannin,dz ALG,GK,Clermont Foot,28,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,3.6,90,1,0,,19,3.00,3,0,+3,+3.00,+2.74,0,0,1,0,0,0,0,,,0,Ligue-2,60,2019-2020
Benjamin Jeannot,fr FRA,FW,Caen,27,1992,14,10,812,9.0,2,0,1,1,1,4,1,0.22,0.00,0.22,0.11,0.11,13,6,46.2,1.44,0.67,0.08,0.17,,58,32.2,71,3,4,27,0,0.86,7,13,-6,-0.67,-0.93,1,28,9,2,3,1,3,,,0,Ligue-2,60,2019-2020
Evens Joseph,fr FRA,FW,Caen,20,1999,5,2,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,2.43,0.61,0.00,0.00,,30,5.9,58,0,3,11,2,0.40,0,3,-3,-1.82,-1.90,0,0,4,1,2,0,0,,,0,Ligue-2,60,2019-2020
Nathaël Julan,fr FRA,FW,Guingamp,23,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,4.74,0.00,0.00,,,19,0.8,,0,1,18,2,1.00,0,0,0,0.00,-0.25,0,0,1,0,0,0,0,,,0,Ligue-2,60,2019-2020
Franck Julienne,fr FRA,FW,Le Mans,28,1991,10,3,266,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7,0,0.0,2.37,0.00,0.00,,,27,10.6,67,0,7,9,5,1.20,3,3,0,0.00,+0.60,0,0,0,0,20,3,2,,,0,Ligue-2,60,2019-2020
Andrew Jung,fr FRA,FW,Châteauroux,21,1997,9,4,356,4.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5,3,60.0,1.26,0.76,0.00,0.00,,40,14.1,70,0,5,16,6,0.78,2,4,-2,-0.51,+0.08,0,11,1,2,1,0,0,,,0,Ligue-2,60,2019-2020
Younès Kaabouni,fr FRA,MF,Sochaux,24,1995,19,19,1706,19.0,1,1,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,7,3,42.9,0.37,0.16,0.14,0.33,,90,67.7,90,18,0,,0,1.42,21,16,+5,+0.26,+1.04,0,33,14,1,7,19,31,,,0,Ligue-2,60,2019-2020
Tino Kadewere,zw ZIM,FW,Le Havre,23,1996,24,24,2063,22.9,20,4,14,6,8,3,1,0.87,0.17,1.05,0.61,0.79,72,34,47.2,3.14,1.48,0.19,0.41,,86,81.9,86,19,0,,0,1.75,34,19,+15,+0.65,+1.05,0,47,28,10,7,9,11,,,0,Ligue-2,60,2019-2020
Gedeon Kalulu,cd COD,DF,Ajaccio,21,1997,19,19,1665,18.5,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,1,1,100.0,0.05,0.05,1.00,1.00,,88,66.1,88,18,0,,3,2.21,26,9,+17,+0.92,+1.02,0,25,17,0,25,19,45,,,0,Ligue-2,60,2019-2020
Aboubakary Kanté,gm GAM,"FW,MF",Le Mans,24,1994,18,10,940,10.4,4,0,4,0,0,2,0,0.38,0.00,0.38,0.38,0.38,31,11,35.5,2.97,1.05,0.13,0.36,,52,37.3,75,5,8,24,0,0.89,11,13,-2,-0.19,+0.55,0,19,24,1,3,6,6,,,0,Ligue-2,60,2019-2020
Ousmane Kanté,gn GUI,DF,Paris FC,29,1989,26,25,2245,24.9,4,0,4,0,0,9,1,0.16,0.00,0.16,0.16,0.16,19,6,31.6,0.76,0.24,0.21,0.67,,86,89.1,88,24,1,57,0,1.04,21,33,-12,-0.48,+1.48,0,20,28,2,8,40,26,,,0,Ligue-2,60,2019-2020
Abdelhamid El Kaoutari,ma MAR,DF,Nancy,29,1990,21,19,1746,19.4,0,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,3,1,33.3,0.15,0.05,0.00,0.00,,83,69.3,90,19,2,17,5,1.10,15,18,-3,-0.15,-0.62,0,19,20,0,1,31,12,,,0,Ligue-2,60,2019-2020
Souleymane Karamoko,mr MTN,"DF,MF",Nancy,27,1992,20,19,1708,19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8,1,12.5,0.42,0.05,0.00,0.00,,85,67.8,86,16,1,66,1,1.35,18,14,+4,+0.21,+0.54,0,24,33,2,52,23,20,,,0,Ligue-2,60,2019-2020
Silas Katompa,cd COD,FW,Paris FC,20,1998,2,1,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.62,0.81,0.00,0.00,,56,4.4,85,0,1,26,0,0.50,1,2,-1,-0.81,-0.18,0,4,1,0,3,1,0,,,0,Ligue-2,60,2019-2020
Jules Keita,gn GUI,MF,Lens,21,1998,4,0,71,0.8,0,1,0,0,0,0,0,0.00,1.27,1.27,0.00,1.27,2,1,50.0,2.54,1.27,0.00,0.00,,18,2.8,,0,4,17,8,1.50,3,2,+1,+1.27,+0.75,0,0,2,0,1,0,1,,,0,Ligue-2,60,2019-2020
Tidiane Keita,gn GUI,MF,Orléans,22,1996,14,8,610,6.8,0,2,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,8,3,37.5,1.18,0.44,0.00,0.00,,44,24.2,70,1,6,8,8,0.93,4,12,-8,-1.18,-0.52,0,13,12,0,3,4,12,,,0,Ligue-2,60,2019-2020
Olivier Kemen,fr FRA,MF,Niort,23,1996,27,26,2307,25.6,2,1,2,0,0,0,1,0.08,0.04,0.12,0.08,0.12,22,8,36.4,0.86,0.31,0.09,0.25,,85,91.5,87,23,1,45,0,0.93,29,39,-10,-0.39,+0.03,0,48,42,2,11,13,32,,,0,Ligue-2,60,2019-2020
Philippe Keny,sn SEN,"FW,MF",Châteauroux,20,1999,15,8,900,10.0,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,19,7,36.8,1.90,0.70,0.05,0.14,,60,35.7,81,5,7,37,0,1.60,10,13,-3,-0.30,+0.42,0,9,15,3,22,6,5,,,0,Ligue-2,60,2019-2020
Christophe Kerbrat,fr FRA,DF,Guingamp,32,1986,16,15,1308,14.5,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,1,0,0.0,0.07,0.00,0.00,,,82,51.9,86,14,1,12,8,1.25,23,22,+1,+0.07,-0.38,0,16,18,0,1,38,16,,,0,Ligue-2,60,2019-2020
Fahd El Khoumisti,ma MAR,FW,Orléans,26,1993,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.4,,0,1,9,1,0.00,0,0,0,0.00,+0.79,0,0,0,1,0,0,0,,,0,Ligue-2,60,2019-2020
Guy-Marcelin Kilama,cm CMR,DF,Niort,20,1999,14,14,1251,13.9,1,1,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,3,1,33.3,0.22,0.07,0.33,1.00,,89,49.6,89,12,0,,1,0.79,18,27,-9,-0.65,-0.51,0,21,11,0,1,31,16,,,0,Ligue-2,60,2019-2020
Yann Kitala,cd COD,FW,Lorient,21,1998,10,3,343,3.8,2,0,2,0,0,0,0,0.52,0.00,0.52,0.52,0.52,17,10,58.8,4.46,2.62,0.12,0.20,,34,13.6,67,0,7,20,9,1.60,5,4,+1,+0.26,-0.52,0,13,6,1,6,0,3,,,0,Ligue-2,60,2019-2020
Nicolas Kocik,fr FRA,GK,Valenciennes,20,1998,2,1,116,1.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,58,4.6,91,1,1,25,23,0.33,1,4,-3,-2.33,-2.59,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Patrick Koffi,fr FRA,FW,Paris FC,17,2001,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,7,0.3,,0,1,6,2,1.00,0,0,0,0.00,+0.64,0,0,1,0,0,0,0,,,0,Ligue-2,60,2019-2020
Brahim Konaté,fr FRA,MF,Niort,23,1996,14,10,816,9.1,2,0,2,0,0,4,0,0.22,0.00,0.22,0.22,0.22,3,2,66.7,0.33,0.22,0.67,1.00,,58,32.4,77,3,4,11,4,0.93,9,11,-2,-0.22,+0.25,0,18,12,3,9,16,11,,,0,Ligue-2,60,2019-2020
Zoumana Koné,ci CIV,FW,Niort,27,1991,6,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.74,0.00,0.00,,,20,4.8,63,0,5,12,8,0.33,0,3,-3,-2.23,-1.93,0,0,3,2,0,0,0,,,0,Ligue-2,60,2019-2020
Rominigue Kouamé,ml MLI,MF,Troyes,22,1996,7,7,522,5.8,0,1,0,0,0,4,1,0.00,0.17,0.17,0.00,0.17,7,0,0.0,1.21,0.00,0.00,,,75,20.7,75,4,0,,0,1.43,8,4,+4,+0.69,+0.46,1,7,8,1,2,7,3,,,0,Ligue-2,60,2019-2020
Boubakar Kouyaté,ml MLI,DF,Troyes,22,1997,18,16,1411,15.7,5,0,5,0,0,6,0,0.32,0.00,0.32,0.32,0.32,15,10,66.7,0.96,0.64,0.33,0.50,,78,56.0,88,15,2,2,2,1.94,19,15,+4,+0.26,-0.15,0,26,34,4,5,36,19,,,0,Ligue-2,60,2019-2020
Goduine Koyalipou,fr FRA,"MF,FW",Niort,19,2000,18,12,1125,12.5,0,4,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,24,11,45.8,1.92,0.88,0.00,0.00,,63,44.6,80,4,6,27,0,1.28,18,18,0,0.00,+0.71,0,12,14,4,18,9,6,,,0,Ligue-2,60,2019-2020
Vincent Koziello,fr FRA,MF,Paris FC,23,1995,6,6,492,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.37,0.18,0.00,0.00,,82,19.5,82,2,0,,0,1.67,7,6,+1,+0.18,+1.03,0,12,4,0,0,9,5,,,0,Ligue-2,60,2019-2020
Kristófer Kristinsson,is ISL,MF,Grenoble,20,1999,6,0,104,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,4.33,0.87,0.00,0.00,,17,4.1,,0,6,16,5,0.83,2,1,+1,+0.87,+0.98,0,8,5,0,2,1,2,,,0,Ligue-2,60,2019-2020
Qazim Laçi,al ALB,MF,Ajaccio,23,1996,27,27,2386,26.5,3,4,3,0,0,2,0,0.11,0.15,0.26,0.11,0.26,37,9,24.3,1.40,0.34,0.08,0.33,,88,94.7,88,23,0,,0,1.89,37,22,+15,+0.57,-0.11,0,25,28,0,41,22,47,,,0,Ligue-2,60,2019-2020
Maxence Lacroix,fr FRA,DF,Sochaux,19,2000,20,20,1730,19.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.26,0.05,0.00,0.00,,87,68.7,87,19,0,,4,1.10,16,22,-6,-0.31,-0.77,0,15,23,0,1,31,17,,,0,Ligue-2,60,2019-2020
Stéphane Lambèse,ht HAI,DF,Orléans,24,1995,21,18,1570,17.4,0,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,10,3,30.0,0.57,0.17,0.00,0.00,,75,62.3,82,12,3,31,2,0.57,13,29,-16,-0.92,-0.35,0,24,27,0,75,24,26,,,0,Ligue-2,60,2019-2020
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,18,2001,11,5,424,4.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,20,7,35.0,4.25,1.49,0.00,0.00,,39,16.8,69,0,6,13,0,1.45,5,4,+1,+0.21,+1.03,0,20,8,6,0,4,3,,,0,Ligue-2,60,2019-2020
Florian Lapis,mq MTQ,DF,Niort,25,1993,20,18,1609,17.9,0,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,5,1,20.0,0.28,0.06,0.00,0.00,,80,63.8,88,16,2,10,3,1.10,23,21,+2,+0.11,+1.40,0,18,12,2,53,38,17,,,0,Ligue-2,60,2019-2020
Julien Laporte,fr FRA,DF,Lorient,25,1993,24,24,2053,22.8,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,13,3,23.1,0.57,0.13,0.08,0.33,,86,81.5,86,22,0,,0,2.00,39,18,+21,+0.92,+1.11,0,25,8,1,0,36,16,,,2,Ligue-2,60,2019-2020
Bryan Lasme,fr FRA,"MF,FW",Sochaux,20,1998,15,5,531,5.9,3,0,3,0,0,2,0,0.51,0.00,0.51,0.51,0.51,12,5,41.7,2.03,0.85,0.25,0.60,,35,21.1,80,2,10,13,6,0.93,7,12,-5,-0.85,-0.98,0,16,10,2,15,1,4,,,0,Ligue-2,60,2019-2020
Mickaël Latour,fr FRA,FW,Chambly Oise,23,1995,1,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.96,0.00,0.00,,,46,1.8,,0,1,45,2,0.00,0,3,-3,-5.87,-5.76,0,3,2,0,0,0,2,,,0,Ligue-2,60,2019-2020
Armand Lauriente,fr FRA,MF,Lorient,20,1998,19,10,992,11.0,2,5,2,0,0,0,0,0.18,0.45,0.64,0.18,0.64,35,14,40.0,3.18,1.27,0.06,0.14,,52,39.4,84,4,9,17,1,1.95,20,13,+7,+0.64,-0.13,0,12,23,3,40,7,8,,,0,Ligue-2,60,2019-2020
Mickaël Le Bihan,fr FRA,FW,Auxerre,29,1990,17,14,1224,13.6,4,2,4,0,0,1,2,0.29,0.15,0.44,0.29,0.44,30,11,36.7,2.21,0.81,0.13,0.36,,72,48.6,81,8,3,28,0,1.29,15,13,+2,+0.15,+0.22,0,12,34,15,12,0,7,,,0,Ligue-2,60,2019-2020
Enzo Le Fée,fr FRA,MF,Lorient,19,2000,26,19,1752,19.5,0,2,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,25,4,16.0,1.28,0.21,0.00,0.00,,67,69.5,81,8,7,30,2,1.92,32,13,+19,+0.98,+0.86,0,23,46,2,25,23,38,,,0,Ligue-2,60,2019-2020
Vincent Le Goff,fr FRA,DF,Lorient,29,1989,27,27,2430,27.0,1,8,1,0,0,4,0,0.04,0.30,0.33,0.04,0.33,8,3,37.5,0.30,0.11,0.13,0.33,,90,96.4,90,27,0,,0,1.89,41,25,+16,+0.59,-3.41,0,28,11,2,110,36,17,,,0,Ligue-2,60,2019-2020
Anthony Le Tallec,fr FRA,FW,Orléans,34,1984,2,1,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.27,0.00,0.00,,,36,2.8,66,0,1,5,1,0.50,0,1,-1,-1.27,-0.50,0,2,0,1,0,1,0,,,0,Ligue-2,60,2019-2020
Antoine Léautey,fr FRA,"MF,FW",Niort,23,1996,27,20,1739,19.3,1,2,1,0,0,2,0,0.05,0.10,0.16,0.05,0.16,24,10,41.7,1.24,0.52,0.04,0.10,,64,69.0,79,4,7,24,0,0.96,17,21,-4,-0.21,+0.60,0,19,12,14,62,15,4,,,0,Ligue-2,60,2019-2020
Jean-Louis Leca,fr FRA,GK,Lens,33,1985,27,27,2430,27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,96.4,90,27,0,,0,1.85,37,23,+14,+0.52,-0.48,0,0,5,0,0,0,0,,,0,Ligue-2,60,2019-2020
Quentin Lecoeuche,fr FRA,"MF,DF",Lorient,25,1994,12,2,285,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.95,0.00,0.00,,,24,11.3,90,1,10,11,10,2.42,8,4,+4,+1.26,+0.62,0,5,5,0,9,1,3,,,0,Ligue-2,60,2019-2020
Gregoire Lefebvre,fr FRA,MF,Nancy,25,1994,14,8,742,8.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.36,0.12,0.00,0.00,,53,29.4,74,3,6,25,7,1.57,9,10,-1,-0.12,-0.22,0,19,13,0,6,17,21,,,0,Ligue-2,60,2019-2020
Kevin Lejeune,fr FRA,DF,Ajaccio,34,1985,9,6,545,6.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.17,0.00,0.00,,,61,21.6,83,5,3,16,6,1.89,6,4,+2,+0.33,-0.31,0,16,4,0,6,8,12,,,0,Ligue-2,60,2019-2020
Victor Lekhal,dz ALG,"MF,DF",Le Havre,25,1994,9,9,809,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.33,0.11,0.00,0.00,,90,32.1,90,8,0,,0,1.67,9,5,+4,+0.44,-0.03,0,11,14,0,4,20,19,,,0,Ligue-2,60,2019-2020
Fabien Lemoine,fr FRA,MF,Lorient,32,1987,25,25,2161,24.0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,17,4,23.5,0.71,0.17,0.00,0.00,,86,85.8,86,20,0,,0,1.80,36,20,+16,+0.67,-0.34,1,49,22,1,41,28,29,,,0,Ligue-2,60,2019-2020
Pierre Lemonnier,fr FRA,DF,Le Mans,26,1993,26,26,2204,24.5,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,14,4,28.6,0.57,0.16,0.00,0.00,,85,87.5,85,23,0,,0,0.96,22,39,-17,-0.69,-1.26,0,19,37,0,3,28,27,,,0,Ligue-2,60,2019-2020
Benjamin Leroy,fr FRA,GK,Ajaccio,30,1989,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,28,0,,0,1.86,38,22,+16,+0.57,,0,3,4,0,0,1,1,,,0,Ligue-2,60,2019-2020
Léo Leroy,fr FRA,"MF,FW",Châteauroux,19,2000,19,12,967,10.7,1,0,1,0,0,7,0,0.09,0.00,0.09,0.09,0.09,17,5,29.4,1.58,0.47,0.06,0.20,,51,38.4,65,0,7,27,1,1.26,9,14,-5,-0.47,+0.17,0,22,14,0,10,4,10,,,0,Ligue-2,60,2019-2020
Alexandre Letellier,fr FRA,GK,Orléans,28,1990,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,17.9,90,5,0,,1,0.60,3,10,-7,-1.40,-0.75,0,0,1,0,0,0,0,,,0,Ligue-2,60,2019-2020
Dorian Lévêque,fr FRA,DF,Le Mans,29,1989,4,4,312,3.5,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.29,0.00,0.00,,,78,12.4,78,2,0,,4,0.75,4,5,-1,-0.29,+0.28,1,8,4,0,8,6,1,,,0,Ligue-2,60,2019-2020
Jérémy Livolant,fr FRA,MF,Sochaux,21,1998,25,20,1689,18.8,4,4,3,1,1,1,0,0.21,0.21,0.43,0.16,0.37,38,9,23.7,2.02,0.48,0.08,0.33,,68,67.0,79,5,5,24,0,1.24,17,16,+1,+0.05,+0.38,0,14,45,2,108,18,17,,,0,Ligue-2,60,2019-2020
Aubin Long,fr FRA,GK,Sochaux,22,1997,1,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,62,2.5,,0,1,61,6,1.00,0,0,0,0.00,+0.07,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Julien López,dz ALG,"MF,FW",Paris FC,27,1992,24,18,1673,18.6,0,3,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,12,6,50.0,0.65,0.32,0.00,0.00,,70,66.4,87,14,6,19,1,0.88,14,31,-17,-0.91,-0.81,0,18,25,6,40,25,12,,,0,Ligue-2,60,2019-2020
Joseph Lopy,sn SEN,MF,Orléans,27,1992,26,26,2325,25.8,5,0,5,0,0,6,0,0.19,0.00,0.19,0.19,0.19,32,7,21.9,1.24,0.27,0.16,0.71,,89,92.3,89,25,0,,0,0.73,21,38,-17,-0.66,+1.65,0,35,28,6,10,31,34,,,0,Ligue-2,60,2019-2020
Clech Loufilou,ga GAB,MF,Ajaccio,20,1999,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,3,0.1,,0,1,2,11,3.00,0,0,0,0.00,-0.57,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Dylan Louiserre,fr FRA,MF,Niort,24,1995,26,25,2249,25.0,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,31,6,19.4,1.24,0.24,0.03,0.17,,87,89.2,89,21,1,33,0,0.88,27,38,-11,-0.44,-0.44,0,37,15,0,50,30,37,,,0,Ligue-2,60,2019-2020
Arnaud Luzayadio,fr FRA,DF,Orléans,20,1999,3,0,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,39,4.7,,0,3,38,11,0.67,2,2,0,0.00,+0.82,0,1,0,0,10,0,1,,,0,Ligue-2,60,2019-2020
Hervé Lybohy,ne NIG,DF,Nancy,36,1983,24,23,2010,22.3,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,4,1,25.0,0.18,0.04,0.25,1.00,,84,79.8,85,21,1,59,2,1.25,24,22,+2,+0.09,+0.27,0,29,9,1,1,29,18,,,0,Ligue-2,60,2019-2020
Salem M'bakata,cd COD,DF,Sochaux,21,1998,12,9,841,9.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.11,0.00,0.00,,,70,33.4,90,9,3,9,8,0.92,8,10,-2,-0.21,-0.21,0,10,5,0,18,16,13,,,0,Ligue-2,60,2019-2020
Yannick M'Boné,cm CMR,DF,Châteauroux,26,1993,27,27,2425,26.9,2,0,2,0,0,3,1,0.07,0.00,0.07,0.07,0.07,6,3,50.0,0.22,0.11,0.33,0.67,,90,96.2,90,26,0,,0,1.22,22,38,-16,-0.59,-0.59,1,21,5,0,2,27,22,,,0,Ligue-2,60,2019-2020
Youssouf M'Changama,km COM,MF,Guingamp,28,1990,22,21,1912,21.2,2,7,2,0,0,2,0,0.09,0.33,0.42,0.09,0.42,41,8,19.5,1.93,0.38,0.05,0.25,,87,75.9,90,20,1,29,0,1.41,33,23,+10,+0.47,+0.91,0,22,45,3,102,16,18,,,0,Ligue-2,60,2019-2020
Youssouf M'Changama,km COM,MF,Grenoble,28,1990,5,5,450,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,9,2,22.2,1.80,0.40,0.11,0.50,,90,17.9,90,5,0,,0,0.60,5,8,-3,-0.60,-0.64,0,2,8,0,38,5,2,,,0,Ligue-2,60,2019-2020
Eddy Maanane,fr FRA,FW,Rodez Aveyron,24,1995,6,2,197,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.46,0.00,0.00,,,33,7.8,65,0,4,17,4,1.33,2,3,-1,-0.46,-0.38,0,4,2,1,1,1,0,,,0,Ligue-2,60,2019-2020
Yohann Magnin,fr FRA,MF,Clermont Foot,22,1997,21,15,1370,15.2,1,1,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,7,3,42.9,0.46,0.20,0.14,0.33,,65,54.4,88,13,6,8,7,2.05,21,12,+9,+0.59,+0.51,0,25,23,0,6,28,23,,,0,Ligue-2,60,2019-2020
Anthony Maisonnial,fr FRA,GK,Paris FC,21,1998,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,39.3,90,11,0,,15,1.08,8,18,-10,-0.91,-0.44,0,2,1,0,0,0,0,,,0,Ligue-2,60,2019-2020
Marko Maletić,ba BIH,FW,Paris FC,25,1993,4,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,2.25,2.25,0.00,0.00,,10,1.6,,0,4,9,5,0.50,0,0,0,0.00,+0.65,0,3,2,0,0,0,0,,,0,Ligue-2,60,2019-2020
Stone Mambo,cd COD,DF,Troyes,20,1999,16,12,1147,12.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9,1,11.1,0.71,0.08,0.00,0.00,,72,45.5,89,11,4,20,8,1.81,15,9,+6,+0.47,+0.27,0,19,5,4,24,24,20,,,0,Ligue-2,60,2019-2020
Yannick Mamilonne,gp GLP,FW,Chambly Oise,27,1992,9,5,532,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,22,7,31.8,3.72,1.18,0.00,0.00,,59,21.1,90,4,4,20,1,0.89,3,11,-8,-1.35,-1.44,0,8,9,9,7,2,4,,,0,Ligue-2,60,2019-2020
Cyril Mandouki,mq MTQ,"MF,DF",Paris FC,27,1991,28,28,2520,28.0,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,21,5,23.8,0.75,0.18,0.05,0.20,,90,100.0,90,28,0,,0,1.00,22,40,-18,-0.64,,0,47,55,1,19,59,31,,,0,Ligue-2,60,2019-2020
Harrison Manzala,cd COD,"FW,MF",Le Mans,25,1994,12,8,700,7.8,1,1,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,13,1,7.7,1.67,0.13,0.08,1.00,,58,27.8,77,4,4,21,1,0.58,9,13,-4,-0.51,+0.03,0,14,13,6,45,3,4,,,0,Ligue-2,60,2019-2020
Mohamed Mara,gn GUI,FW,Lorient,22,1996,3,0,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,3.60,0.00,0.00,,,25,3.0,,0,3,24,2,3.00,0,1,-1,-1.20,-1.97,0,1,3,1,3,1,3,,,0,Ligue-2,60,2019-2020
Mohamed Mara,gn GUI,MF,Paris FC,22,1996,5,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.98,0.99,0.00,0.00,,18,3.6,49,0,4,11,5,0.20,0,2,-2,-1.98,-1.39,0,0,1,0,1,2,2,,,0,Ligue-2,60,2019-2020
Jean Marcelin,fr FRA,DF,Auxerre,19,2000,16,15,1354,15.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,10,4,40.0,0.66,0.27,0.00,0.00,,85,53.7,90,15,1,3,3,1.19,15,15,0,0.00,-0.08,0,12,19,0,0,16,17,,,0,Ligue-2,60,2019-2020
Alex Marchadier,fr FRA,DF,Orléans,20,1998,8,6,518,5.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.52,0.00,0.00,,,65,20.6,80,4,2,18,14,0.63,3,12,-9,-1.56,-0.98,0,4,0,0,6,8,8,,,0,Ligue-2,60,2019-2020
