Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mohamed Kaba,fr FRA,MF,Valenciennes,20,2001,14,12,1045,11.6,0,2,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,3,2,66.7,0.26,0.17,0.00,0.00,,75,68.3,83,8,2,23,2,1.14,11,16,-5,-0.43,+0.31,0,20,26,1,0,16,14,,,0,Ligue-2,60,2021-2022
Abdoul Kader Bamba,fr FRA,MF,Amiens,27,1994,9,8,664,7.4,1,2,1,0,0,3,1,0.14,0.27,0.41,0.14,0.41,13,6,46.2,1.76,0.81,0.08,0.17,,74,43.4,83,4,1,4,0,1.33,10,7,+3,+0.41,+0.61,0,9,25,1,30,2,7,,,0,Ligue-2,60,2021-2022
Kylian Kaïboué,fr FRA,"MF,DF",Bastia,23,1998,10,2,274,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,1.31,0.33,0.00,0.00,,27,17.9,70,0,8,17,5,0.80,3,5,-2,-0.66,-0.59,0,4,6,2,21,3,4,,,0,Ligue-2,60,2021-2022
Aldo Kalulu,fr FRA,FW,Sochaux,25,1996,17,16,1400,15.6,4,0,4,0,0,2,0,0.26,0.00,0.26,0.26,0.26,25,10,40.0,1.61,0.64,0.16,0.40,,82,91.5,85,4,1,45,0,1.82,14,10,+4,+0.26,+0.26,0,18,9,16,15,4,4,,,0,Ligue-2,60,2021-2022
Gedeon Kalulu,cd COD,DF,Ajaccio,24,1997,14,11,1016,11.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.27,0.09,0.00,0.00,,73,66.4,87,8,3,19,2,1.64,10,6,+4,+0.35,-0.70,0,12,10,1,17,17,24,,,1,Ligue-2,60,2021-2022
Ousmane Kanté,gn GUI,DF,Paris FC,32,1989,14,14,1224,13.6,1,0,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,10,3,30.0,0.74,0.22,0.10,0.33,,87,80.0,87,13,0,,0,1.71,14,12,+2,+0.15,-0.74,0,18,8,0,0,24,15,,,0,Ligue-2,60,2021-2022
Abdelhamid El Kaoutari,ma MAR,DF,Nancy,31,1990,7,7,618,6.9,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.15,0.00,0.00,,,88,40.4,88,5,0,,1,0.86,6,8,-2,-0.29,+0.99,0,8,5,0,0,10,2,,,0,Ligue-2,60,2021-2022
Souleymane Karamoko,fr FRA,"DF,MF",Nancy,29,1992,12,9,853,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.11,0.11,0.00,0.00,,71,55.8,90,9,3,14,2,0.58,6,18,-12,-1.27,-0.87,0,14,22,0,44,11,16,,,0,Ligue-2,60,2021-2022
Olivier Kemen,fr FRA,FW,Niort,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,4.00,1.00,0.00,0.00,,90,6.3,90,1,0,,0,1.00,0,0,0,0.00,+0.13,0,3,3,0,3,0,1,,,0,Ligue-2,60,2021-2022
Alan Kerouedan,fr FRA,MF,Rodez Aveyron,21,2000,4,2,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.53,0.00,0.00,,,43,11.2,69,0,2,17,1,1.00,1,4,-3,-1.58,-1.98,0,1,0,0,9,2,4,,,0,Ligue-2,60,2021-2022
Redouane Kerrouche,fr FRA,"MF,DF",Dunkerque,27,1994,11,7,629,7.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.57,0.14,0.00,0.00,,57,41.1,79,2,4,20,2,1.18,8,9,-1,-0.14,+0.56,0,16,15,0,4,13,2,,,0,Ligue-2,60,2021-2022
Billy Ketkeophomphone,la LAO,FW,Dunkerque,31,1990,3,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9,2,22.2,6.81,1.51,0.00,0.00,,40,7.8,68,0,2,26,1,0.33,0,1,-1,-0.76,-0.31,0,1,3,1,8,0,0,,,0,Ligue-2,60,2021-2022
Guy-Marcelin Kilama,cm CMR,DF,Niort,22,1999,7,6,525,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,75,36.5,82,5,1,34,2,1.71,9,9,0,0.00,+0.20,0,5,10,0,1,8,6,,,0,Ligue-2,60,2021-2022
Yann Kitala,cd COD,DF,Sochaux,23,1998,7,0,66,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,2,66.7,4.09,2.73,0.00,0.00,,9,4.3,,0,7,9,1,1.29,0,1,-1,-1.36,-1.67,0,6,1,1,1,0,0,,,0,Ligue-2,60,2021-2022
Erwin Koffi,fr FRA,DF,Pau FC,26,1995,15,15,1350,15.0,1,1,1,0,0,1,0,0.07,0.07,0.13,0.07,0.13,4,2,50.0,0.27,0.13,0.25,0.50,,90,88.2,90,15,0,,0,1.40,16,14,+2,+0.13,+1.13,0,8,16,1,44,15,10,,,0,Ligue-2,60,2021-2022
Giorgi Kokhreidze,ge GEO,MF,Grenoble,23,1998,3,1,101,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,3,60.0,4.46,2.67,0.00,0.00,,34,6.6,73,0,2,14,1,1.33,1,2,-1,-0.89,-0.64,0,4,2,1,1,0,0,,,0,Ligue-2,60,2021-2022
Moussa Koné,sn SEN,FW,Nîmes,24,1996,9,4,413,4.6,4,0,3,1,1,4,0,0.87,0.00,0.87,0.65,0.65,11,5,45.5,2.40,1.09,0.27,0.60,,46,27.0,76,1,5,22,0,0.56,5,10,-5,-1.09,-1.33,0,5,8,2,2,0,1,,,0,Ligue-2,60,2021-2022
Yoan Koré,fr FRA,FW,Paris FC,17,2004,2,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,23,3.0,,0,2,23,2,3.00,1,0,+1,+1.96,+1.71,0,1,0,0,4,0,1,,,0,Ligue-2,60,2021-2022
Loïc Kouagba,fr FRA,DF,Dunkerque,27,1994,9,8,665,7.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,74,43.5,83,6,1,1,7,1.11,7,13,-6,-0.81,-0.60,0,9,4,0,14,11,5,,,0,Ligue-2,60,2021-2022
Xavier Kouassi,ci CIV,DF,Pau FC,31,1989,16,16,1358,15.1,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,85,88.8,85,12,0,,0,1.50,17,16,+1,+0.07,+0.59,1,13,10,0,0,24,18,,,1,Ligue-2,60,2021-2022
Per Kristian Bråtveit,no NOR,GK,Nîmes,25,1996,14,14,1215,13.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,87,79.4,87,13,0,,1,1.43,15,13,+2,+0.15,+1.29,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Zinédine Labyad,fr FRA,MF,Grenoble,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,45,2.9,45,0,0,,1,0.00,0,1,-1,-2.00,-1.76,0,0,0,1,0,0,1,,,0,Ligue-2,60,2021-2022
Mathis Lachuer,fr FRA,MF,Amiens,21,2000,13,12,943,10.5,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,8,0,0.0,0.76,0.00,0.00,,,73,61.6,79,3,1,1,2,0.92,9,11,-2,-0.19,-0.65,0,17,12,0,29,13,16,,,0,Ligue-2,60,2021-2022
Qazim Laçi,al ALB,MF,Ajaccio,25,1996,15,13,1141,12.7,2,0,2,0,0,1,0,0.16,0.00,0.16,0.16,0.16,15,3,20.0,1.18,0.24,0.13,0.67,,76,74.6,85,9,2,16,0,1.93,11,7,+4,+0.32,-1.07,0,21,24,0,12,12,19,,,0,Ligue-2,60,2021-2022
Jack Lahne,se SWE,FW,Amiens,20,2001,10,5,413,4.6,2,0,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,5,2,40.0,1.09,0.44,0.40,1.00,,41,27.0,67,0,5,15,1,0.70,5,4,+1,+0.22,+0.22,0,3,1,3,1,3,0,,,0,Ligue-2,60,2021-2022
Jean Lambert Evans,fr FRA,MF,Pau FC,23,1998,12,3,377,4.2,1,2,1,0,0,2,0,0.24,0.48,0.72,0.24,0.72,5,2,40.0,1.19,0.48,0.20,0.50,,31,24.6,66,0,9,20,5,1.17,6,6,0,0.00,0.00,0,7,2,2,36,1,2,,,0,Ligue-2,60,2021-2022
Stéphane Lambèse,ht HAI,DF,Quevilly-Rouen,26,1995,7,5,324,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.28,0.00,0.00,,,46,21.2,54,1,2,27,0,0.71,3,3,0,0.00,+0.45,0,5,2,0,5,3,4,,,0,Ligue-2,60,2021-2022
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,20,2001,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,3,0.3,,0,2,3,2,1.50,0,0,0,0.00,-0.30,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Rosario Latouchent,mq MTQ,"MF,DF",Nancy,25,1996,7,6,553,6.1,1,0,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,6,1,16.7,0.98,0.16,0.17,1.00,,79,36.1,85,4,1,45,7,0.57,4,12,-8,-1.30,-0.66,0,6,3,0,22,6,3,,,0,Ligue-2,60,2021-2022
Gaëtan Laura,fr FRA,FW,Paris FC,26,1995,14,9,841,9.3,3,2,3,0,0,2,1,0.32,0.21,0.54,0.32,0.54,27,15,55.6,2.89,1.61,0.11,0.20,,60,55.0,83,2,5,19,1,1.71,12,12,0,0.00,-0.65,0,16,8,4,21,2,6,,,0,Ligue-2,60,2021-2022
Mickaël Le Bihan,fr FRA,FW,Dijon,31,1990,12,9,684,7.6,2,0,1,1,1,2,0,0.26,0.00,0.26,0.13,0.13,16,4,25.0,2.11,0.53,0.06,0.25,,57,44.7,68,2,3,25,0,1.25,7,11,-4,-0.53,-0.31,0,6,11,5,7,4,2,,,0,Ligue-2,60,2021-2022
Julien Le Cardinal,fr FRA,"DF,MF",Bastia,24,1997,16,14,1254,13.9,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,9,1,11.1,0.65,0.07,0.00,0.00,,78,82.0,86,10,2,28,1,1.13,13,14,-1,-0.07,+0.58,0,12,15,0,23,30,15,,,0,Ligue-2,60,2021-2022
Paolo Lebas,pt POR,MF,Ajaccio,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,4,0.3,,0,1,4,0,3.00,0,0,0,0.00,-0.59,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Tom Lebeau,fr FRA,"MF,FW",Niort,23,1998,9,3,260,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.69,0.00,0.00,,,29,18.1,64,0,6,11,6,0.67,0,4,-4,-1.38,-1.54,0,6,7,0,14,4,3,,,0,Ligue-2,60,2021-2022
Jordan Leborgne,fr FRA,MF,Rodez Aveyron,26,1995,16,15,1062,11.8,2,1,0,2,2,4,1,0.17,0.08,0.25,0.00,0.08,17,11,64.7,1.44,0.93,0.00,0.00,,66,69.4,69,1,1,28,0,1.50,11,11,0,0.00,-0.58,1,16,27,0,20,13,5,,,0,Ligue-2,60,2021-2022
Quentin Lecoeuche,fr FRA,"MF,DF",Valenciennes,27,1994,9,8,670,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,74,43.8,81,2,1,21,2,1.00,6,10,-4,-0.54,-0.01,0,11,12,1,42,8,3,,,0,Ligue-2,60,2021-2022
Gregoire Lefebvre,fr FRA,MF,Nancy,27,1994,13,8,649,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.55,0.00,0.00,,,50,42.4,75,3,5,10,4,0.69,6,15,-9,-1.25,-0.64,0,12,15,0,13,3,11,,,0,Ligue-2,60,2021-2022
Victor Lekhal,dz ALG,MF,Le Havre,27,1994,17,17,1530,17.0,1,0,0,1,1,3,0,0.06,0.00,0.06,0.00,0.00,5,2,40.0,0.29,0.12,0.00,0.00,,90,100.0,90,17,0,,0,1.71,17,10,+7,+0.41,,0,15,18,0,3,37,24,,,0,Ligue-2,60,2021-2022
Nicolas Lemaître,fr FRA,GK,Quevilly-Rouen,24,1997,17,17,1530,17.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,17,0,,0,1.18,16,22,-6,-0.35,,0,1,4,0,0,0,1,,,0,Ligue-2,60,2021-2022
Pierre Lemonnier,fr FRA,DF,Guingamp,28,1993,11,11,855,9.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.21,0.00,0.00,,,78,55.9,78,9,0,,1,1.55,14,11,+3,+0.32,+1.12,0,9,7,0,0,13,6,,,0,Ligue-2,60,2021-2022
Donovan Léon,gf GUF,GK,Auxerre,29,1992,17,17,1530,17.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,17,0,,0,1.76,28,20,+8,+0.47,,0,1,4,0,0,1,2,,,0,Ligue-2,60,2021-2022
Johann Lepenant,fr FRA,MF,Caen,19,2002,17,16,1277,14.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,11,2,18.2,0.78,0.14,0.00,0.00,,75,83.5,80,7,1,4,0,1.06,15,18,-3,-0.21,-0.92,0,27,30,0,6,18,27,,,0,Ligue-2,60,2021-2022
Benjamin Leroy,fr FRA,GK,Ajaccio,32,1989,15,15,1350,15.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,88.2,90,15,0,,0,1.87,15,7,+8,+0.53,-0.47,0,1,1,0,0,1,0,,,0,Ligue-2,60,2021-2022
Allan Linguet,fr FRA,DF,Valenciennes,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,5.9,90,1,0,,3,0.00,0,1,-1,-1.00,-0.50,0,0,4,0,0,0,1,,,0,Ligue-2,60,2021-2022
Jérémy Livolant,fr FRA,MF,Guingamp,23,1998,17,10,916,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,19,3,15.8,1.87,0.29,0.00,0.00,,54,59.9,76,3,7,22,0,1.24,12,14,-2,-0.20,-0.05,0,12,30,1,31,6,11,,,0,Ligue-2,60,2021-2022
Gautier Lloris,fr FRA,DF,Auxerre,26,1995,1,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,2.73,0.00,0.00,,,33,2.2,,0,1,33,1,1.00,1,1,0,0.00,-0.48,0,0,0,0,0,0,2,,,0,Ligue-2,60,2021-2022
Victor Lobry,fr FRA,"MF,FW",Pau FC,26,1995,17,17,1528,17.0,4,1,3,1,1,0,0,0.24,0.06,0.29,0.18,0.24,26,7,26.9,1.53,0.41,0.12,0.43,,90,99.9,90,15,0,,0,1.41,18,18,0,0.00,0.00,0,17,21,4,59,8,19,,,0,Ligue-2,60,2021-2022
Emmanuel Lomotey,gh GHA,"MF,DF",Amiens,23,1997,13,11,969,10.8,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.46,0.00,0.00,,,75,63.3,86,8,2,14,0,1.23,16,12,+4,+0.37,+0.85,1,21,19,0,3,21,7,,,0,Ligue-2,60,2021-2022
Julien López,dz ALG,MF,Paris FC,29,1992,15,8,817,9.1,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,16,4,25.0,1.76,0.44,0.00,0.00,,54,53.4,77,0,7,29,1,1.60,6,7,-1,-0.11,-0.87,0,8,16,6,45,2,5,,,0,Ligue-2,60,2021-2022
Joseph Lopy,sn SEN,MF,Sochaux,29,1992,9,6,557,6.2,1,0,1,0,0,3,1,0.16,0.00,0.16,0.16,0.16,12,4,33.3,1.94,0.65,0.08,0.25,,62,36.4,79,3,3,27,0,2.11,8,5,+3,+0.48,+0.39,1,11,4,0,3,8,11,,,0,Ligue-2,60,2021-2022
Dylan Louiserre,fr FRA,MF,Niort,26,1995,15,14,1269,14.1,1,2,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,16,6,37.5,1.13,0.43,0.06,0.17,,85,88.1,90,13,1,13,0,1.40,16,16,0,0.00,+1.05,0,16,22,0,3,19,17,,,0,Ligue-2,60,2021-2022
Arnaud Lusamba,fr FRA,MF,Amiens,24,1997,16,16,1372,15.2,3,1,1,2,2,3,0,0.20,0.07,0.26,0.07,0.13,12,4,33.3,0.79,0.26,0.08,0.25,,86,89.7,86,11,0,,0,1.13,16,15,+1,+0.07,+0.07,0,17,29,0,29,16,13,,,0,Ligue-2,60,2021-2022
Bradley M'Bondo,fr FRA,"DF,MF",Niort,20,2001,11,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.33,0.00,0.00,,,74,56.3,82,7,2,34,2,1.55,9,4,+5,+0.56,+1.56,0,10,5,0,6,13,11,,,0,Ligue-2,60,2021-2022
Youssouf M'Changama,km COM,MF,Guingamp,31,1990,15,15,1321,14.7,4,9,4,0,0,2,0,0.27,0.61,0.89,0.27,0.89,33,10,30.3,2.25,0.68,0.12,0.40,,88,86.3,88,13,0,,0,1.20,20,20,0,0.00,+1.29,0,18,29,8,109,7,4,,,0,Ligue-2,60,2021-2022
Elies Mahmoud,fr FRA,FW,Le Havre,20,2001,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,14,0.9,,0,1,14,4,0.00,0,0,0,0.00,-0.42,0,0,0,0,3,0,0,,,0,Ligue-2,60,2021-2022
Marco Majouga,fr FRA,MF,Dunkerque,20,2001,9,2,262,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,1.72,0.69,0.00,0.00,,29,17.1,67,0,7,18,2,0.89,3,2,+1,+0.34,+0.98,0,4,2,1,7,2,3,,,0,Ligue-2,60,2021-2022
Adilson Malanda,fr FRA,DF,Rodez Aveyron,20,2001,16,13,1185,13.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,74,77.5,87,11,3,17,1,1.50,16,10,+6,+0.46,+1.24,0,15,11,0,3,30,13,,,0,Ligue-2,60,2021-2022
Cyril Mandouki,mq MTQ,MF,Paris FC,30,1991,9,9,735,8.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,3,50.0,0.73,0.37,0.00,0.00,,82,48.0,82,8,0,,0,1.78,10,7,+3,+0.37,+0.14,0,14,7,1,4,13,7,,,0,Ligue-2,60,2021-2022
Elías Már Ómarsson,is ISL,FW,Nîmes,26,1995,12,7,614,6.8,2,0,2,0,0,2,0,0.29,0.00,0.29,0.29,0.29,11,3,27.3,1.61,0.44,0.18,0.67,,51,40.1,71,1,5,24,0,1.17,6,6,0,0.00,+0.20,0,14,7,3,0,0,0,,,0,Ligue-2,60,2021-2022
Axel Maraval,fr FRA,GK,Dunkerque,28,1993,12,11,991,11.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,83,64.8,90,11,1,1,5,0.75,7,16,-9,-0.82,-0.98,0,0,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Yannick Marchand,ch SUI,MF,Grenoble,21,2000,5,3,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,36,11.8,56,0,2,7,3,1.00,0,3,-3,-1.49,-1.36,0,2,2,0,2,2,1,,,0,Ligue-2,60,2021-2022
Vincent Marchetti,fr FRA,MF,Ajaccio,24,1997,7,5,490,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,1.29,0.18,0.00,0.00,,70,32.0,90,5,2,20,0,1.71,7,3,+4,+0.73,+0.22,0,3,10,0,4,5,7,,,0,Ligue-2,60,2021-2022
Pablo Martinez,fr FRA,DF,Nîmes,32,1989,11,11,962,10.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,3,2,66.7,0.28,0.19,0.00,0.00,,87,62.9,87,10,0,,1,1.27,14,12,+2,+0.19,+0.82,0,7,23,1,0,12,7,,,0,Ligue-2,60,2021-2022
Julien Masson,fr FRA,MF,Valenciennes,23,1998,13,12,1080,12.0,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,11,3,27.3,0.92,0.25,0.00,0.00,,83,70.6,88,9,1,25,1,0.85,7,15,-8,-0.67,-0.47,0,22,29,0,10,8,15,,,0,Ligue-2,60,2021-2022
Brice Maubleu,fr FRA,GK,Grenoble,32,1989,17,17,1471,16.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,87,96.1,87,16,0,,0,1.24,16,21,-5,-0.31,-0.31,0,1,4,0,0,2,0,,,0,Ligue-2,60,2021-2022
Tony Mauricio,fr FRA,MF,Sochaux,27,1994,17,17,1419,15.8,1,2,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,19,5,26.3,1.21,0.32,0.05,0.20,,83,92.7,83,9,0,,0,1.82,16,12,+4,+0.25,+0.25,0,15,39,0,73,12,26,,,0,Ligue-2,60,2021-2022
Fernand Mayembo,cg CGO,DF,Le Havre,25,1996,11,11,948,10.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.38,0.09,0.00,0.00,,86,62.0,86,9,0,,0,1.82,11,6,+5,+0.47,+0.17,0,7,7,0,0,20,2,,,0,Ligue-2,60,2021-2022
Nolan Mbemba,cg CGO,DF,Le Havre,26,1995,11,9,741,8.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.61,0.00,0.00,,,67,48.4,80,6,2,11,2,1.82,7,5,+2,+0.24,-0.33,0,7,7,0,5,17,8,,,0,Ligue-2,60,2021-2022
Farés Mehenni,fr FRA,FW,Nancy,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,1,0.1,,0,1,1,1,0.00,0,1,-1,-90.00,-89.18,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Joseph Mendes,gw GNB,FW,Niort,30,1991,12,8,778,8.6,3,1,2,1,2,3,0,0.35,0.12,0.46,0.23,0.35,20,11,55.0,2.31,1.27,0.10,0.18,,65,54.0,83,4,4,28,0,1.42,11,11,0,0.00,+0.27,0,18,27,4,2,0,4,,,0,Ligue-2,60,2021-2022
Alexandre Mendy,gw GNB,FW,Caen,27,1994,15,15,1247,13.9,8,1,6,2,2,2,1,0.58,0.07,0.65,0.43,0.51,28,15,53.6,2.02,1.08,0.21,0.40,,83,81.5,83,8,0,,0,1.13,15,16,-1,-0.07,-0.07,0,28,17,13,7,2,3,,,0,Ligue-2,60,2021-2022
Formose Mendy,sn SEN,DF,Amiens,20,2001,13,12,1074,11.9,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,6,2,33.3,0.50,0.17,0.17,0.50,,83,70.2,89,11,1,6,3,1.23,11,6,+5,+0.42,+1.21,0,7,17,0,2,27,16,,,0,Ligue-2,60,2021-2022
Umut Meraş,tr TUR,DF,Le Havre,25,1995,4,4,338,3.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,85,22.1,85,2,0,,0,1.75,5,3,+2,+0.53,+0.16,0,5,4,0,4,8,2,,,0,Ligue-2,60,2021-2022
Nicolas Mercier,fr FRA,FW,Auxerre,18,2003,3,0,34,0.4,0,1,0,0,0,0,0,0.00,2.65,2.65,0.00,2.65,1,0,0.0,2.65,0.00,0.00,,,11,2.2,,0,3,11,6,2.00,1,1,0,0.00,-0.48,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Yanis Merdji,dz ALG,"FW,MF",Niort,28,1993,14,5,530,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9,5,55.6,1.53,0.85,0.00,0.00,,38,36.8,76,0,9,17,0,1.29,3,5,-2,-0.34,-0.34,0,7,8,6,11,4,3,,,0,Ligue-2,60,2021-2022
Mehdi Merghem,fr FRA,MF,Guingamp,24,1997,12,3,373,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,15,5,33.3,3.62,1.21,0.00,0.00,,31,24.4,70,0,9,18,0,1.25,8,8,0,0.00,+0.23,0,12,12,0,19,2,4,,,0,Ligue-2,60,2021-2022
Florian Michel,fr FRA,MF,Grenoble,29,1992,10,9,640,7.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,14,6,42.9,1.97,0.84,0.00,0.00,,64,41.8,69,0,1,16,0,1.70,11,4,+7,+0.98,+2.20,0,12,10,0,8,15,10,,,0,Ligue-2,60,2021-2022
Iyad Mohamed,km COM,MF,Auxerre,20,2001,3,1,112,1.2,1,0,1,0,0,0,0,0.80,0.00,0.80,0.80,0.80,1,1,100.0,0.80,0.80,1.00,1.00,,37,7.3,90,1,2,11,5,2.00,2,6,-4,-3.21,-3.98,0,0,1,0,0,0,2,,,0,Ligue-2,60,2021-2022
Jérôme Mombris,mg MAD,DF,Grenoble,34,1987,2,2,158,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,79,10.3,79,1,0,,1,0.00,0,6,-6,-3.42,-3.48,0,1,3,0,3,1,0,,,0,Ligue-2,60,2021-2022
Jérôme Mombris,mg MAD,DF,Guingamp,34,1987,6,5,531,5.9,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,2,0,0.0,0.34,0.00,0.00,,,89,34.7,90,5,1,81,6,0.67,8,12,-4,-0.68,-0.77,0,6,6,0,18,9,3,,,0,Ligue-2,60,2021-2022
Adrien Monfray,fr FRA,DF,Grenoble,30,1990,16,15,1398,15.5,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,9,1,11.1,0.58,0.06,0.11,1.00,,87,91.4,90,15,1,48,0,1.13,12,19,-7,-0.45,-1.81,0,7,13,0,0,23,25,,,0,Ligue-2,60,2021-2022
Nathan Monzango,fr FRA,DF,Amiens,20,2001,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.50,0.00,0.00,,,90,11.8,90,2,0,,3,0.00,2,6,-4,-2.00,-2.33,0,2,0,0,0,1,2,,,0,Ligue-2,60,2021-2022
