Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Ismael Aaneba,fr FRA,DF,Sochaux,22,1999,16,16,1439,16.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.13,0.00,0.00,,,90,99.9,90,15,0,,0,1.75,15,12,+3,+0.19,+0.19,0,6,10,0,2,37,15,,,0,Ligue-2,60,2021-2022
Abdel Abdallah,km COM,"DF,MF",Grenoble,24,1997,12,7,670,7.4,1,2,1,0,0,1,0,0.13,0.27,0.40,0.13,0.40,5,1,20.0,0.67,0.13,0.20,1.00,,56,46.5,86,4,5,13,3,1.17,7,9,-2,-0.27,-0.03,0,12,12,1,26,17,3,,,0,Ligue-2,60,2021-2022
Himad Abdelli,fr FRA,MF,Le Havre,22,1999,4,0,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,4.0,,0,4,15,4,1.25,0,1,-1,-1.55,-2.01,0,4,5,0,0,1,0,,,0,Ligue-2,60,2021-2022
Ali Abdi,tn TUN,"DF,MF",Caen,27,1993,12,12,1013,11.3,0,3,0,0,0,4,1,0.00,0.27,0.27,0.00,0.27,11,6,54.5,0.98,0.53,0.00,0.00,,84,70.3,84,8,0,,1,0.92,9,14,-5,-0.44,-1.29,1,16,12,1,30,27,13,,,1,Ligue-2,60,2021-2022
Aly Abeid,mr MTN,"DF,MF",Valenciennes,23,1997,9,7,555,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.32,0.00,0.00,,,62,38.5,76,4,2,11,4,1.44,6,8,-2,-0.32,+0.39,0,5,3,0,4,10,5,,,0,Ligue-2,60,2021-2022
Charles Abi,fr FRA,FW,Guingamp,21,2000,7,3,237,2.6,1,0,1,0,0,2,0,0.38,0.00,0.38,0.38,0.38,3,1,33.3,1.14,0.38,0.33,1.00,,34,16.5,60,0,4,14,0,1.00,4,4,0,0.00,+0.30,0,11,3,2,0,0,2,,,0,Ligue-2,60,2021-2022
Amine Adli,fr FRA,MF,Toulouse,21,2000,1,1,89,1.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,2,0,0.0,2.02,0.00,0.00,,,89,6.2,89,0,0,,0,1.00,2,2,0,0.00,-1.47,0,2,4,0,4,0,0,,,0,Ligue-2,60,2021-2022
Matteo Ahlinvi,bj BEN,MF,Dijon,22,1999,10,6,513,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,1.05,0.18,0.00,0.00,,51,35.6,76,3,4,14,3,1.30,5,10,-5,-0.88,-0.88,0,9,8,1,5,4,4,,,0,Ligue-2,60,2021-2022
Ogou Akichi,ci CIV,"MF,DF",Nancy,31,1990,11,9,793,8.8,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,2,0,0.0,0.23,0.00,0.00,,,72,55.1,86,8,2,10,1,0.82,8,15,-7,-0.79,+0.18,0,11,12,0,0,10,9,,,0,Ligue-2,60,2021-2022
Chadrac Akolo,cd COD,"MF,FW",Amiens,26,1995,13,8,683,7.6,1,0,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,11,6,54.5,1.45,0.79,0.09,0.17,,53,47.4,73,1,5,21,0,0.85,8,10,-2,-0.26,-0.26,0,8,12,3,10,6,1,,,0,Ligue-2,60,2021-2022
Migouel Alfarela,fr FRA,"FW,MF",Paris FC,24,1997,15,4,526,5.8,1,1,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,15,6,40.0,2.57,1.03,0.07,0.17,,35,36.5,68,0,11,23,1,1.60,6,6,0,0.00,-0.39,0,5,1,2,8,4,5,,,0,Ligue-2,60,2021-2022
Chaker Alhadhur,km COM,"DF,MF",Ajaccio,29,1991,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,4,0.3,,0,1,4,4,3.00,0,0,0,0.00,-0.63,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Nabil Alioui,fr FRA,"MF,FW",Le Havre,22,1999,14,8,716,8.0,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,14,3,21.4,1.76,0.38,0.00,0.00,,51,49.7,79,2,6,14,0,1.79,4,3,+1,+0.13,-0.50,0,8,18,1,31,4,3,,,0,Ligue-2,60,2021-2022
Saturnin Allagbé,bj BEN,GK,Valenciennes,28,1993,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,43.8,90,7,0,,2,0.71,4,11,-7,-1.00,-0.78,0,0,0,0,0,0,2,,,0,Ligue-2,60,2021-2022
Mickaël Alphonse,gp GLP,"DF,MF",Amiens,32,1989,16,15,1355,15.1,1,1,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,16,4,25.0,1.06,0.27,0.06,0.25,,85,94.1,90,15,1,5,0,0.94,15,16,-1,-0.07,+0.99,0,15,18,2,51,38,21,,,0,Ligue-2,60,2021-2022
Steve Ambri,gw GNB,MF,Sochaux,24,1997,11,4,462,5.1,1,2,0,1,1,3,0,0.19,0.39,0.58,0.00,0.39,9,2,22.2,1.75,0.39,0.00,0.00,,42,32.1,72,1,7,25,0,1.73,7,6,+1,+0.19,+0.01,0,16,18,4,7,4,6,,,0,Ligue-2,60,2021-2022
Achille Anani,ci CIV,FW,Grenoble,26,1994,13,9,775,8.6,1,1,1,0,1,2,0,0.12,0.12,0.23,0.12,0.23,15,8,53.3,1.74,0.93,0.07,0.13,,60,53.8,75,4,4,25,0,1.08,5,13,-8,-0.93,-1.47,0,23,14,12,2,1,3,,,0,Ligue-2,60,2021-2022
Janis Antiste,fr FRA,FW,Toulouse,19,2002,3,1,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,2.09,0.70,0.00,0.00,,43,9.0,79,0,2,25,0,2.33,3,2,+1,+0.70,-0.74,0,2,2,0,2,1,0,,,0,Ligue-2,60,2021-2022
Said Arab,fr FRA,FW,Paris FC,21,2000,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,3.75,0.00,0.00,,,12,1.7,,0,2,12,4,3.00,0,0,0,0.00,-0.25,0,2,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Taïryk Arconte,fr FRA,FW,Ajaccio,18,2003,8,0,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.78,0.00,0.00,,,15,8.1,,0,8,15,1,1.63,1,0,+1,+0.78,+0.16,0,7,3,3,4,0,2,,,0,Ligue-2,60,2021-2022
Carlens Arcus,ht HAI,DF,Auxerre,25,1996,11,8,724,8.0,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,3,0,0.0,0.37,0.00,0.00,,,66,50.3,87,7,3,9,4,1.82,17,10,+7,+0.87,+0.74,0,8,4,1,32,22,10,,,0,Ligue-2,60,2021-2022
Karim Aribi,dz ALG,FW,Nîmes,27,1994,6,2,213,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,2.11,0.85,0.00,0.00,,36,14.8,65,0,4,21,1,0.83,4,3,+1,+0.42,+0.57,0,6,4,2,2,1,3,,,0,Ligue-2,60,2021-2022
Romain Armand,fr FRA,MF,Pau FC,34,1987,15,14,1201,13.3,2,3,2,0,0,1,0,0.15,0.22,0.37,0.15,0.37,28,15,53.6,2.10,1.12,0.07,0.13,,80,83.4,84,6,1,25,0,1.53,14,15,-1,-0.07,-0.83,0,7,18,5,43,8,5,,,0,Ligue-2,60,2021-2022
Yoël Armougom,fr FRA,DF,Caen,23,1998,13,12,1084,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.42,0.08,0.00,0.00,,83,75.3,87,9,1,45,2,1.15,13,12,+1,+0.08,+0.59,0,9,9,0,42,28,14,,,0,Ligue-2,60,2021-2022
Toluwalas Arokodare,ng NGA,FW,Amiens,21,2000,13,4,502,5.6,3,1,2,1,1,2,1,0.54,0.18,0.72,0.36,0.54,18,7,38.9,3.23,1.25,0.11,0.29,,39,34.9,67,1,9,26,0,1.00,7,9,-2,-0.36,-0.36,1,14,7,6,2,2,2,,,0,Ligue-2,60,2021-2022
Roger Assalé,ci CIV,"MF,FW",Dijon,28,1993,4,2,149,1.7,2,0,2,0,0,0,0,1.21,0.00,1.21,1.21,1.21,3,3,100.0,1.81,1.81,0.67,0.67,,37,10.3,55,1,2,20,0,0.25,3,4,-1,-0.60,-0.33,0,2,6,0,1,0,0,,,0,Ligue-2,60,2021-2022
Ebenezer Assifuah,gh GHA,FW,Pau FC,28,1993,16,8,721,8.0,5,0,5,0,0,1,0,0.62,0.00,0.62,0.62,0.62,28,11,39.3,3.50,1.37,0.18,0.45,,45,50.1,69,0,8,21,0,1.50,9,9,0,0.00,-0.13,0,27,26,12,13,3,8,,,0,Ligue-2,60,2021-2022
Mathias Autret,fr FRA,MF,Auxerre,30,1991,14,13,1140,12.7,4,1,1,3,3,1,0,0.32,0.08,0.39,0.08,0.16,29,13,44.8,2.29,1.03,0.03,0.08,,81,79.2,84,7,1,45,0,1.64,16,13,+3,+0.24,-1.26,0,13,9,1,61,15,10,,,0,Ligue-2,60,2021-2022
Cédric Avinel,gp GLP,DF,Ajaccio,35,1986,14,12,1134,12.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.16,0.00,0.00,,,81,78.8,90,12,2,27,2,2.00,14,7,+7,+0.56,-0.33,0,8,6,0,0,10,3,,,0,Ligue-2,60,2021-2022
Floyd Ayité,tg TOG,"FW,MF",Valenciennes,32,1988,12,9,635,7.1,0,2,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,12,3,25.0,1.70,0.43,0.00,0.00,,53,44.1,63,3,3,21,0,1.17,8,13,-5,-0.71,-0.26,0,14,19,11,14,2,3,,,0,Ligue-2,60,2021-2022
Neil El Aynaoui,fr FRA,MF,Nancy,20,2001,6,2,161,1.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,2.24,0.56,0.00,0.00,,27,11.2,45,0,4,18,1,0.50,1,3,-2,-1.12,-0.27,0,4,7,0,0,3,3,,,0,Ligue-2,60,2021-2022
Abdoullah Ba,fr FRA,"MF,FW",Le Havre,18,2003,12,5,453,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,7,4,57.1,1.39,0.79,0.00,0.00,,38,31.5,69,0,7,16,3,1.33,3,2,+1,+0.20,-0.26,0,10,12,0,5,4,1,,,0,Ligue-2,60,2021-2022
Alioune Ba,fr FRA,DF,Dunkerque,32,1989,9,9,674,7.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.27,0.00,0.00,,,75,46.8,75,7,0,,0,1.00,3,8,-5,-0.67,-0.67,0,9,18,1,0,4,3,,,0,Ligue-2,60,2021-2022
El-Hadji Ba,fr FRA,MF,Guingamp,28,1993,9,5,450,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,6,2,33.3,1.20,0.40,0.17,0.50,,50,31.3,76,0,4,17,3,1.22,6,5,+1,+0.20,+0.65,0,13,13,0,0,6,13,,,0,Ligue-2,60,2021-2022
Aliou Badji,sn SEN,FW,Amiens,24,1997,8,7,482,5.4,1,0,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,14,4,28.6,2.61,0.75,0.07,0.25,,60,33.5,65,0,1,24,0,1.13,5,4,+1,+0.19,+0.47,0,10,5,2,0,2,1,,,0,Ligue-2,60,2021-2022
Yassine Bahassa,ma MAR,MF,Quevilly-Rouen,29,1992,16,11,954,10.6,0,3,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,12,5,41.7,1.13,0.47,0.00,0.00,,60,66.3,75,3,5,26,0,1.06,9,13,-4,-0.38,+0.18,0,15,10,1,54,9,4,,,0,Ligue-2,60,2021-2022
Thierno Balde,fr FRA,DF,Le Havre,19,2002,13,12,1036,11.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,80,71.9,86,7,1,1,2,1.69,10,6,+4,+0.35,-0.10,0,4,9,0,10,13,10,,,0,Ligue-2,60,2021-2022
Franck-Yves Bambock,fr FRA,"MF,DF",Grenoble,26,1995,10,8,773,8.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.23,0.00,0.00,,,77,53.7,90,7,2,28,0,1.70,11,7,+4,+0.47,+1.55,0,15,19,0,0,13,6,,,0,Ligue-2,60,2021-2022
Mamady Bangré,fr FRA,FW,Toulouse,20,2001,4,2,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,0,0.0,4.35,0.00,0.00,,,31,8.6,45,0,2,17,5,2.25,2,2,0,0.00,-1.50,0,3,4,0,1,1,0,,,0,Ligue-2,60,2021-2022
Damon Bansais,fr FRA,DF,Quevilly-Rouen,27,1994,14,12,1127,12.5,0,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,3,1,33.3,0.24,0.08,0.00,0.00,,81,78.3,86,10,2,48,0,1.14,13,18,-5,-0.40,+0.18,0,30,24,0,13,23,15,,,0,Ligue-2,60,2021-2022
Pierre Bardy,fr FRA,DF,Rodez Aveyron,29,1992,12,11,1002,11.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,0,0.0,0.54,0.00,0.00,,,84,69.6,87,9,1,45,2,1.25,11,12,-1,-0.09,-0.71,0,7,18,0,13,24,11,,,0,Ligue-2,60,2021-2022
Mickaël Barreto,fr FRA,"MF,FW",Ajaccio,30,1991,12,7,591,6.6,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,16,5,31.3,2.44,0.76,0.00,0.00,,49,41.0,73,0,5,16,0,1.83,8,5,+3,+0.46,-0.29,0,12,3,0,61,9,12,,,0,Ligue-2,60,2021-2022
Maxime Barthelmé,fr FRA,MF,Guingamp,33,1988,12,11,801,8.9,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,14,6,42.9,1.57,0.67,0.00,0.00,,67,55.6,71,0,1,15,3,1.08,7,10,-3,-0.34,-0.20,0,15,17,6,56,3,9,,,0,Ligue-2,60,2021-2022
Thomas Basila,fr FRA,DF,Nancy,22,1999,10,9,844,9.4,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.11,0.00,0.00,,,84,58.6,90,8,1,35,0,1.10,9,11,-2,-0.21,+1.60,1,12,6,0,1,11,1,,,0,Ligue-2,60,2021-2022
Enzo Basilio,fr FRA,GK,Guingamp,27,1994,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,93.8,90,15,0,,0,1.20,18,20,-2,-0.13,+1.87,0,1,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Norman Bassette,be BEL,FW,Caen,17,2004,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,6,0.4,,0,1,6,1,0.00,0,0,0,0.00,+0.06,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Antoine Batisse,fr FRA,DF,Pau FC,26,1995,13,13,1119,12.4,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,6,1,16.7,0.48,0.08,0.00,0.00,,86,77.7,86,11,0,,0,1.38,12,10,+2,+0.16,+0.44,1,18,8,4,3,22,10,,,0,Ligue-2,60,2021-2022
Cyrille Bayala,bf BFA,MF,Ajaccio,25,1996,8,8,544,6.0,0,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,7,2,28.6,1.16,0.33,0.00,0.00,,68,37.8,68,1,0,,0,2.13,7,2,+5,+0.83,+0.32,0,15,3,2,14,5,6,,,0,Ligue-2,60,2021-2022
Yanis Begraoui,fr FRA,FW,Toulouse,20,2001,10,1,226,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8,3,37.5,3.19,1.19,0.00,0.00,,23,15.7,68,0,9,18,1,2.20,5,3,+2,+0.80,-0.69,0,0,2,1,0,4,2,,,0,Ligue-2,60,2021-2022
Erwan Belhadji,fr FRA,MF,Dijon,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,90,6.3,90,1,0,,7,0.00,0,2,-2,-2.00,-1.80,0,0,0,0,3,1,0,,,0,Ligue-2,60,2021-2022
Sami Belkorchia,fr FRA,DF,Quevilly-Rouen,26,1995,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,16,2.2,,0,2,16,1,0.50,0,0,0,0.00,+0.45,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Anthony Belmonte,fr FRA,"MF,FW",Grenoble,26,1995,12,10,860,9.6,1,0,0,1,1,3,0,0.10,0.00,0.10,0.00,0.00,10,3,30.0,1.05,0.31,0.00,0.00,,72,59.7,80,4,2,31,0,0.92,4,16,-12,-1.26,-2.50,0,16,6,1,27,12,9,,,0,Ligue-2,60,2021-2022
Mohamed Ben Fredj,tn TUN,FW,Auxerre,21,2000,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,7.50,0.00,0.00,,,6,0.8,,0,2,6,12,3.00,0,0,0,0.00,-0.50,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Chaouki Ben Saada,tn TUN,"FW,MF",Bastia,37,1984,8,0,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.88,0.00,0.00,,,13,7.1,,0,8,13,2,1.00,1,3,-2,-1.76,-1.76,0,4,3,0,1,1,2,,,0,Ligue-2,60,2021-2022
Samy Benchamma,fr FRA,MF,Niort,21,2000,13,7,712,7.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,2,66.7,0.38,0.25,0.00,0.00,,55,49.4,80,2,6,25,3,1.54,5,9,-4,-0.51,-0.75,0,15,2,0,2,10,14,,,0,Ligue-2,60,2021-2022
Jessy Bénet,fr FRA,MF,Amiens,26,1995,9,6,507,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.53,0.18,0.00,0.00,,56,35.2,76,1,3,18,0,0.78,3,5,-2,-0.36,-0.36,0,6,11,0,14,8,9,,,0,Ligue-2,60,2021-2022
Yassine Benrahou,fr FRA,"MF,FW",Nîmes,22,1999,16,16,1360,15.1,6,5,5,1,1,0,0,0.40,0.33,0.73,0.33,0.66,31,16,51.6,2.05,1.06,0.16,0.31,,85,94.4,85,10,0,,0,1.25,18,17,+1,+0.07,+2.32,0,16,16,1,99,6,10,,,0,Ligue-2,60,2021-2022
Yassine Benzia,dz ALG,"MF,FW",Dijon,27,1994,13,11,989,11.0,4,2,4,0,0,2,0,0.36,0.18,0.55,0.36,0.55,27,11,40.7,2.46,1.00,0.15,0.36,,76,68.7,86,8,2,21,0,1.46,12,12,0,0.00,+1.00,0,20,22,2,96,6,9,,,0,Ligue-2,60,2021-2022
Quentin Bernard,fr FRA,DF,Auxerre,32,1989,16,16,1440,16.0,0,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,4,0,0.0,0.25,0.00,0.00,,,90,100.0,90,16,0,,0,1.81,26,18,+8,+0.50,,0,23,8,2,47,24,20,,,0,Ligue-2,60,2021-2022
Maxime Bernauer,fr FRA,DF,Paris FC,23,1998,13,10,937,10.4,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,4,1,25.0,0.38,0.10,0.00,0.00,,72,65.1,88,7,3,20,1,1.38,11,12,-1,-0.10,-0.99,0,13,10,0,59,19,9,,,1,Ligue-2,60,2021-2022
Dorian Bertrand,mg MAD,MF,Nancy,28,1993,6,2,192,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,1.41,0.47,0.00,0.00,,32,13.3,69,0,4,14,1,0.83,1,2,-1,-0.47,+0.47,0,3,6,0,6,4,1,,,0,Ligue-2,60,2021-2022
Steeve Beusnard,fr FRA,MF,Pau FC,29,1992,9,8,670,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.94,0.13,0.00,0.00,,74,46.5,80,3,1,29,0,1.00,4,9,-5,-0.67,-1.37,0,15,17,0,1,5,11,,,0,Ligue-2,60,2021-2022
William Bianda,fr FRA,DF,Nancy,21,2000,10,10,863,9.6,1,1,1,0,0,0,0,0.10,0.10,0.21,0.10,0.21,3,1,33.3,0.31,0.10,0.33,1.00,,86,59.9,86,7,0,,0,1.00,9,16,-7,-0.73,+0.36,0,11,9,0,0,16,7,,,0,Ligue-2,60,2021-2022
Yohan Bilingi,fr FRA,DF,Guingamp,22,1999,8,8,706,7.8,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.38,0.13,0.00,0.00,,88,49.0,88,7,0,,0,1.25,7,8,-1,-0.13,+0.24,1,11,2,0,15,17,5,,,0,Ligue-2,60,2021-2022
Mickaël Biron,mq MTQ,"MF,FW",Nancy,24,1997,16,16,1371,15.2,3,0,2,1,1,3,0,0.20,0.00,0.20,0.13,0.13,49,18,36.7,3.22,1.18,0.04,0.11,,86,95.2,86,9,0,,0,0.75,11,26,-15,-0.98,-2.29,0,38,25,6,9,9,20,,,0,Ligue-2,60,2021-2022
Yohan Bocognano,fr FRA,DF,Bastia,31,1990,15,12,1100,12.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.33,0.00,0.00,,,73,76.4,89,11,3,11,1,1.13,12,12,0,0.00,+0.53,0,11,10,2,2,24,8,,,0,Ligue-2,60,2021-2022
Yann Boe-Kane,fr FRA,"MF,DF",Quevilly-Rouen,30,1991,14,12,1036,11.5,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,7,2,28.6,0.61,0.17,0.14,0.50,,74,71.9,85,9,2,11,0,0.93,8,19,-11,-0.96,-1.85,0,22,11,1,3,25,25,,,0,Ligue-2,60,2021-2022
Rémy Boissier,fr FRA,MF,Rodez Aveyron,27,1994,16,15,1324,14.7,1,3,1,0,0,3,0,0.07,0.20,0.27,0.07,0.27,19,9,47.4,1.29,0.61,0.05,0.11,,83,91.9,87,8,1,26,0,1.38,18,15,+3,+0.20,+0.98,0,26,18,2,77,17,14,,,0,Ligue-2,60,2021-2022
Olivier Boissy,sn SEN,FW,Grenoble,22,1999,8,0,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.97,0.00,0.00,,,17,9.5,,0,8,17,0,1.00,0,4,-4,-2.63,-2.63,0,0,1,1,1,0,2,,,0,Ligue-2,60,2021-2022
Warren Bondo,fr FRA,MF,Nancy,18,2003,11,6,677,7.5,1,0,0,1,1,1,0,0.13,0.00,0.13,0.00,0.00,12,2,16.7,1.60,0.27,0.00,0.00,,62,47.0,87,4,5,31,0,0.64,4,14,-10,-1.33,-0.86,0,16,27,0,17,1,20,,,0,Ligue-2,60,2021-2022
Alexandre Bonnet,fr FRA,MF,Le Havre,35,1986,16,4,475,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.57,0.00,0.00,,,30,33.0,69,0,12,17,0,1.63,2,4,-2,-0.38,-1.13,0,4,6,0,19,4,7,,,0,Ligue-2,60,2021-2022
Ugo Bonnet,fr FRA,FW,Rodez Aveyron,28,1993,16,9,895,9.9,2,1,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,20,4,20.0,2.01,0.40,0.10,0.50,,56,62.2,79,4,7,26,0,1.38,10,11,-1,-0.10,-0.60,0,7,13,7,10,5,4,,,0,Ligue-2,60,2021-2022
Kenji-Van Boto,fr FRA,DF,Pau FC,25,1996,16,16,1409,15.7,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,10,3,30.0,0.64,0.19,0.00,0.00,,88,97.8,88,14,0,,0,1.50,16,16,0,0.00,-2.90,0,16,9,1,49,17,23,,,0,Ligue-2,60,2021-2022
Kouamé Botué,bf BFA,FW,Ajaccio,19,2002,11,6,533,5.9,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,15,7,46.7,2.53,1.18,0.07,0.14,,48,37.0,75,0,5,17,3,1.73,2,1,+1,+0.17,-0.72,0,13,13,5,4,1,3,,,0,Ligue-2,60,2021-2022
Dimitri Boudaud,fr FRA,MF,Dunkerque,34,1987,3,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,2.2,,0,3,10,3,0.67,0,0,0,0.00,+0.32,0,1,1,0,2,0,1,,,0,Ligue-2,60,2021-2022
Ismaëlben Boura,fr FRA,DF,Le Havre,21,2000,5,5,430,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.84,0.00,0.00,,,86,29.9,86,4,0,,0,1.20,4,4,0,0.00,-0.53,0,4,6,0,12,8,1,,,0,Ligue-2,60,2021-2022
Khalid Boutaïb,ma MAR,FW,Le Havre,34,1987,14,13,1118,12.4,3,0,3,0,0,3,1,0.24,0.00,0.24,0.24,0.24,26,8,30.8,2.09,0.64,0.12,0.38,,80,77.6,84,6,1,28,0,1.57,12,8,+4,+0.32,-0.24,0,30,18,9,1,7,20,,,0,Ligue-2,60,2021-2022
Bilal Boutobba,fr FRA,MF,Niort,23,1998,16,14,1270,14.1,3,5,3,0,0,1,0,0.21,0.35,0.57,0.21,0.57,19,11,57.9,1.35,0.78,0.16,0.27,,79,88.2,88,9,2,23,0,1.31,16,15,+1,+0.07,+1.66,0,15,25,4,56,12,12,,,0,Ligue-2,60,2021-2022
Aymen Boutoutaou,fr FRA,"FW,MF",Valenciennes,20,2001,6,5,344,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8,2,25.0,2.09,0.52,0.00,0.00,,57,23.9,66,0,1,16,0,0.83,1,3,-2,-0.52,+0.05,0,5,12,0,5,2,5,,,0,Ligue-2,60,2021-2022
Samir Bouzar,fr FRA,DF,Nancy,22,1999,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,45,3.1,45,0,0,,1,0.00,0,3,-3,-6.00,-5.29,0,0,0,0,0,0,1,,,0,Ligue-2,60,2021-2022
Quentin Braat,fr FRA,GK,Niort,24,1997,16,16,1440,16.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,16,0,,0,1.31,16,18,-2,-0.12,,0,1,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Bilal Brahimi,fr FRA,"MF,DF",Dunkerque,21,2000,14,12,1076,12.0,2,1,2,0,0,3,0,0.17,0.08,0.25,0.17,0.25,8,3,37.5,0.67,0.25,0.25,0.67,,77,74.7,86,8,2,22,1,0.93,9,12,-3,-0.25,+0.24,0,14,24,0,31,9,10,,,0,Ligue-2,60,2021-2022
