Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Nathan N'Goumou,fr FRA,"MF,FW",Toulouse,20,2000,9,3,281,3.1,2,0,2,0,0,0,0,0.64,0.00,0.64,0.64,0.64,9,4,44.4,2.88,1.28,0.22,0.50,,31,8.2,63,,6,15,6,1.80,6,5,+1,+0.32,-0.48,0,4,3,3,10,2,6,,,0,Ligue-2,60,2020-2021
Serge N'Guessan,ci CIV,MF,Nancy,26,1994,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,0.7,,,2,12,1,1.00,2,1,+1,+3.75,+3.78,0,0,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Vital N'Simba,cd COD,DF,Clermont Foot,27,1993,30,29,2597,28.9,0,4,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,24,5,20.8,0.83,0.17,0.00,0.00,,87,75.9,89,,1,8,0,1.83,47,20,+27,+0.94,-0.05,0,36,49,3,120,48,36,,,0,Ligue-2,60,2020-2021
Ilyes Najim,fr FRA,FW,Caen,17,2002,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,0.7,,,2,12,0,0.50,0,0,0,0.00,+0.40,0,0,0,0,2,0,0,,,0,Ligue-2,60,2020-2021
Moustapha Name,sn SEN,MF,Paris FC,25,1995,31,25,2146,23.8,4,4,4,0,0,4,1,0.17,0.17,0.34,0.17,0.34,20,9,45.0,0.84,0.38,0.20,0.44,,69,62.7,80,,6,26,0,1.56,28,20,+8,+0.34,-0.23,0,25,34,0,20,31,33,,,0,Ligue-2,60,2020-2021
Logan Ndenbe,be BEL,DF,Guingamp,20,2000,15,10,938,10.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.19,0.00,0.00,,,63,27.4,85,,5,18,8,0.93,9,13,-4,-0.38,-0.46,0,20,17,0,28,29,14,,,0,Ligue-2,60,2020-2021
Abdourahmane Ndiaye,sn SEN,MF,Pau FC,23,1996,18,3,423,4.7,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,24,12.4,74,,15,13,14,1.44,8,7,+1,+0.21,+0.45,0,13,5,0,5,12,7,,,0,Ligue-2,60,2020-2021
Rassoul Ndiaye,fr FRA,MF,Sochaux,18,2001,25,7,781,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.58,0.12,0.00,0.00,,31,22.8,66,,18,18,5,1.32,17,11,+6,+0.69,+0.62,0,14,7,1,10,10,17,,,0,Ligue-2,60,2020-2021
Youssoupha Ndiaye,sn SEN,DF,Paris FC,22,1997,16,11,1133,12.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,7,3,42.9,0.56,0.24,0.00,0.00,,71,33.1,87,,5,35,10,1.94,20,13,+7,+0.56,+0.20,0,14,11,2,1,25,11,,,0,Ligue-2,60,2020-2021
Aly Ndom,fr FRA,MF,Auxerre,24,1996,19,2,393,4.4,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,7,1,14.3,1.60,0.23,0.00,0.00,,21,11.5,80,,17,14,4,1.74,5,8,-3,-0.69,-1.40,0,11,9,0,1,3,8,,,0,Ligue-2,60,2020-2021
Loris Néry,fr FRA,DF,Grenoble,29,1991,12,10,888,9.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,0.61,0.10,0.00,0.00,,74,26.0,86,,2,15,3,1.83,10,5,+5,+0.51,+0.12,0,12,9,0,39,7,10,,,0,Ligue-2,60,2020-2021
Loïc Nestor,fr FRA,DF,Grenoble,31,1989,28,28,2465,27.4,4,1,4,0,0,4,0,0.15,0.04,0.18,0.15,0.18,21,8,38.1,0.77,0.29,0.19,0.50,,88,72.1,88,,0,,2,1.60,36,28,+8,+0.29,-0.46,0,24,6,3,0,46,17,,,0,Ligue-2,60,2020-2021
Axel Ngando,fr FRA,MF,Auxerre,27,1993,29,19,1594,17.7,2,3,2,0,0,1,0,0.11,0.17,0.28,0.11,0.28,37,16,43.2,2.09,0.90,0.05,0.13,,55,46.6,75,,10,17,0,1.59,32,14,+18,+1.02,+0.87,0,28,33,2,36,14,21,,,0,Ligue-2,60,2020-2021
Yeni Ngbakoto,cd COD,"MF,FW",Guingamp,28,1992,21,11,938,10.4,5,1,5,0,0,0,0,0.48,0.10,0.58,0.48,0.58,20,10,50.0,1.92,0.96,0.25,0.50,,45,27.4,75,,10,12,0,1.05,11,15,-4,-0.38,-0.46,0,13,27,3,15,9,7,,,0,Ligue-2,60,2020-2021
Jason Ngouabi,fr FRA,DF,Caen,17,2003,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,46,2.7,90,,1,1,5,0.50,0,3,-3,-2.97,-2.64,0,0,0,0,0,0,1,,,0,Ligue-2,60,2020-2021
Kemehlo Nguena,fr FRA,FW,Troyes,20,2000,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,5.00,0.00,0.00,,,9,0.5,,,2,9,2,2.00,1,0,+1,+5.00,+4.39,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Aurélien Nguiamba,fr FRA,MF,Nancy,21,1999,21,14,1360,15.1,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,4,1,25.0,0.26,0.07,0.00,0.00,,65,39.8,86,,7,22,9,1.62,21,20,+1,+0.07,+0.11,0,15,9,0,7,27,20,,,0,Ligue-2,60,2020-2021
Sikou Niakaté,fr FRA,DF,Guingamp,21,1999,31,29,2556,28.4,1,1,1,0,0,14,0,0.04,0.04,0.07,0.04,0.07,13,3,23.1,0.46,0.11,0.08,0.33,,82,74.7,88,,2,5,1,1.19,31,36,-5,-0.18,-0.49,0,50,42,1,6,56,15,,,0,Ligue-2,60,2020-2021
Adama Niane,ml MLI,FW,Sochaux,27,1993,30,11,1129,12.5,4,1,4,0,1,1,0,0.32,0.08,0.40,0.32,0.40,39,15,38.5,3.11,1.20,0.10,0.27,,38,33.0,68,,19,20,1,1.23,13,11,+2,+0.16,-0.08,0,24,12,16,5,1,7,,,0,Ligue-2,60,2020-2021
Tony Njiké,fr FRA,MF,Ajaccio,22,1998,18,4,510,5.7,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,5,2,40.0,0.88,0.35,0.20,0.50,,28,14.9,83,,14,13,8,1.17,2,9,-7,-1.24,-1.17,0,6,4,0,4,9,9,,,0,Ligue-2,60,2020-2021
Lalaina Nomenjanahary,mg MAD,MF,Paris FC,34,1986,20,13,1009,11.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,13,2,15.4,1.16,0.18,0.00,0.00,,50,29.5,68,,7,18,0,2.00,17,10,+7,+0.62,+0.29,0,25,23,0,9,16,19,,,0,Ligue-2,60,2020-2021
Amir Nouri,dz ALG,"MF,FW",Châteauroux,26,1994,18,9,816,9.1,2,0,2,0,0,0,0,0.22,0.00,0.22,0.22,0.22,9,2,22.2,0.99,0.22,0.22,1.00,,45,23.9,64,,9,27,1,0.78,6,10,-4,-0.44,+0.32,0,12,9,4,12,6,10,,,0,Ligue-2,60,2020-2021
Riad Nouri,fr FRA,MF,Ajaccio,35,1985,27,20,1742,19.4,4,1,2,2,2,2,0,0.21,0.05,0.26,0.10,0.15,45,21,46.7,2.32,1.08,0.04,0.10,,65,50.9,77,,7,30,1,1.30,19,20,-1,-0.05,+0.38,0,24,10,22,48,15,17,,,0,Ligue-2,60,2020-2021
Paul-Georges Ntep,cm CMR,MF,Guingamp,28,1992,14,3,425,4.7,0,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,5,3,60.0,1.06,0.64,0.00,0.00,,30,12.4,65,,11,21,3,1.14,6,4,+2,+0.42,+0.54,0,8,6,1,8,5,2,,,0,Ligue-2,60,2020-2021
Emmanuel Ntim,gh GHA,DF,Valenciennes,24,1996,25,24,1989,22.1,3,1,3,0,0,6,1,0.14,0.05,0.18,0.14,0.18,15,5,33.3,0.68,0.23,0.20,0.60,,80,59.7,82,,1,19,3,1.24,27,29,-2,-0.09,+0.38,0,33,28,0,2,53,19,,,2,Ligue-2,60,2020-2021
Thio Ntolla,ci CIV,FW,Sochaux,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,0.4,,,1,12,1,0.00,0,0,0,0.00,-0.21,0,1,0,1,1,0,0,,,0,Ligue-2,60,2020-2021
Johann Obiang,ga GAB,"MF,DF",Rodez Aveyron,27,1993,21,17,1506,16.7,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,14,3,21.4,0.84,0.18,0.00,0.00,,72,44.0,85,,4,17,5,1.10,17,18,-1,-0.06,+0.18,0,19,9,2,80,11,17,,,0,Ligue-2,60,2020-2021
Stephen Odey,ng NGA,FW,Amiens,22,1998,28,16,1505,16.7,6,0,6,0,0,4,0,0.36,0.00,0.36,0.36,0.36,37,17,45.9,2.21,1.02,0.16,0.35,,54,44.0,73,,12,28,1,1.07,15,18,-3,-0.18,-0.04,0,36,27,13,14,4,9,,,0,Ligue-2,60,2020-2021
Florent Ogier,fr FRA,DF,Clermont Foot,31,1989,38,38,3420,38.0,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,17,1,5.9,0.45,0.03,0.00,0.00,,90,100.0,90,,0,,0,1.89,61,25,+36,+0.95,,0,29,29,0,2,92,25,,,1,Ligue-2,60,2020-2021
Alexandre Olliero,fr FRA,GK,Pau FC,24,1996,36,36,3240,36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.06,0.00,0.00,,,90,94.7,90,,0,,1,1.14,37,43,-6,-0.17,+0.33,0,1,11,1,1,3,0,,,0,Ligue-2,60,2020-2021
Terell Ondaan,gy GUY,"FW,MF",Grenoble,26,1993,4,0,111,1.2,1,0,1,0,0,0,0,0.81,0.00,0.81,0.81,0.81,4,2,50.0,3.24,1.62,0.25,0.50,,28,3.2,,,4,28,1,1.50,1,1,0,0.00,-0.44,0,2,4,0,5,0,1,,,0,Ligue-2,60,2020-2021
Prince Oniangué,cg CGO,"DF,MF",Caen,31,1988,33,31,2636,29.3,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,22,7,31.8,0.75,0.24,0.09,0.29,,80,77.1,82,,2,47,1,1.00,26,38,-12,-0.41,-0.07,0,35,19,1,1,50,23,,,0,Ligue-2,60,2020-2021
Christopher Operi,fr FRA,DF,Châteauroux,23,1997,26,24,2210,24.6,1,2,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,13,5,38.5,0.53,0.20,0.08,0.20,,85,64.6,90,,2,25,4,0.54,23,40,-17,-0.69,-0.02,0,32,41,0,94,49,32,,,0,Ligue-2,60,2020-2021
Nicholas Opoku,gh GHA,DF,Amiens,22,1997,27,27,2383,26.5,0,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,13,1,7.7,0.49,0.04,0.00,0.00,,88,69.7,88,,0,,0,1.33,23,24,-1,-0.04,+0.40,1,33,35,1,2,36,21,,,0,Ligue-2,60,2020-2021
Nassim Ouammou,ma MAR,MF,Rodez Aveyron,27,1993,27,19,1587,17.6,0,1,0,0,0,2,1,0.00,0.06,0.06,0.00,0.06,11,1,9.1,0.62,0.06,0.00,0.00,,59,46.4,76,,8,17,2,1.11,19,20,-1,-0.06,+0.19,0,21,15,1,112,23,13,,,0,Ligue-2,60,2020-2021
Abou Ouattara,bf BFA,"FW,MF",Amiens,20,1999,11,3,387,4.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.70,0.23,0.00,0.00,,35,11.3,70,,8,22,2,1.09,2,9,-7,-1.63,-1.66,0,9,9,1,6,0,2,,,0,Ligue-2,60,2020-2021
Ayoub Ouhafsa,fr FRA,FW,Rodez Aveyron,22,1997,33,11,1226,13.6,3,0,3,0,1,1,0,0.22,0.00,0.22,0.22,0.22,40,12,30.0,2.94,0.88,0.08,0.25,,37,35.8,72,,22,20,2,1.12,17,14,+3,+0.22,+0.59,0,31,17,13,38,3,12,,,0,Ligue-2,60,2020-2021
Mohamed Ouhatti,ma MAR,MF,Amiens,19,2001,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,0.8,,,2,15,0,2.00,2,2,0,0.00,+0.16,0,0,0,0,0,2,0,,,0,Ligue-2,60,2020-2021
Fabien Ourega,fr FRA,"MF,FW",Sochaux,25,1994,29,16,1407,15.6,1,2,1,0,0,5,1,0.06,0.13,0.19,0.06,0.19,18,5,27.8,1.15,0.32,0.06,0.20,,49,41.1,70,,13,22,1,1.40,16,12,+4,+0.26,+0.08,0,18,53,7,41,9,11,,,0,Ligue-2,60,2020-2021
Lloyd Palun,ga GAB,DF,Guingamp,31,1988,17,12,1162,12.9,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,2,1,50.0,0.15,0.08,0.50,1.00,,68,34.0,90,,5,16,12,1.29,18,14,+4,+0.31,+0.55,0,17,11,0,17,38,13,,,0,Ligue-2,60,2020-2021
Jayson Papeau,fr FRA,MF,Amiens,24,1996,26,12,987,11.0,1,2,1,0,0,6,0,0.09,0.18,0.27,0.09,0.27,25,6,24.0,2.28,0.55,0.04,0.17,,38,28.9,65,,14,15,3,1.00,11,10,+1,+0.09,+0.35,0,34,34,3,17,14,20,,,0,Ligue-2,60,2020-2021
Issouf Paro,bf BFA,DF,Niort,25,1994,17,16,1283,14.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.35,0.00,0.00,,,75,38.5,80,,1,6,1,1.35,16,11,+5,+0.35,+1.63,0,7,12,0,0,29,10,,,0,Ligue-2,60,2020-2021
Bryan Passi,fr FRA,DF,Niort,22,1997,28,27,2364,26.3,1,2,1,0,0,1,0,0.04,0.08,0.11,0.04,0.11,8,3,37.5,0.30,0.11,0.13,0.33,,84,71.0,87,,1,20,0,1.07,19,33,-14,-0.53,+0.40,0,16,32,1,3,40,11,,,0,Ligue-2,60,2020-2021
Pape Paye,fr FRA,DF,Sochaux,30,1990,30,23,2094,23.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.09,0.00,0.00,,,70,61.2,85,,7,19,7,1.40,28,28,0,0.00,-0.54,0,25,66,0,33,45,14,,,0,Ligue-2,60,2020-2021
Sullivan Péan,fr FRA,GK,Caen,20,1999,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,31.6,90,,0,,15,1.08,9,15,-6,-0.50,-0.15,0,1,2,0,0,0,0,,,0,Ligue-2,60,2020-2021
Bryan Pelé,fr FRA,MF,Guingamp,28,1992,23,9,817,9.1,1,1,1,0,0,0,1,0.11,0.11,0.22,0.11,0.22,19,6,31.6,2.09,0.66,0.05,0.17,,36,23.9,65,,14,16,4,0.87,7,14,-7,-0.77,-0.94,0,9,7,6,47,12,2,,,0,Ligue-2,60,2020-2021
Théo Pellenard,fr FRA,"DF,MF",Valenciennes,26,1994,15,7,713,7.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.13,0.00,0.00,,,48,21.4,79,,8,20,9,0.80,8,16,-8,-1.01,-0.98,0,19,5,0,28,20,13,,,0,Ligue-2,60,2020-2021
Andy Pembélé,fr FRA,FW,Paris FC,20,2000,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,2,0.1,,,1,2,1,3.00,0,0,0,0.00,-0.42,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Manuel Perez,fr FRA,MF,Grenoble,29,1991,21,16,1354,15.0,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,13,5,38.5,0.86,0.33,0.00,0.00,,64,39.6,81,,5,12,0,1.76,16,12,+4,+0.27,-0.26,0,22,19,0,30,18,18,,,0,Ligue-2,60,2020-2021
Nikola Petković,rs SRB,FW,Chambly Oise,23,1996,10,7,616,6.8,3,1,3,0,0,0,0,0.44,0.15,0.58,0.44,0.58,6,4,66.7,0.88,0.58,0.50,0.75,,62,18.0,75,,3,29,0,1.40,10,8,+2,+0.29,+1.09,0,15,11,5,4,1,3,,,0,Ligue-2,60,2020-2021
Isak Pettersson,se SWE,GK,Toulouse,23,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,2.6,90,,0,,14,0.00,1,3,-2,-2.00,-2.84,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Alexis Peyrelade,fr FRA,MF,Rodez Aveyron,23,1997,2,1,95,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.95,0.00,0.00,,,48,2.8,90,,1,5,1,0.00,0,2,-2,-1.89,-1.79,0,2,2,1,2,0,1,,,0,Ligue-2,60,2020-2021
Matthias Phaeton,gp GLP,"FW,MF",Guingamp,20,2000,27,5,792,8.8,3,0,3,0,0,0,0,0.34,0.00,0.34,0.34,0.34,21,14,66.7,2.39,1.59,0.14,0.21,,29,23.2,73,,22,19,3,1.26,15,16,-1,-0.11,-0.08,0,13,10,4,14,4,3,,,0,Ligue-2,60,2020-2021
Rayan Philippe,fr FRA,FW,Nancy,19,2000,15,9,746,8.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,19,4,21.1,2.29,0.48,0.00,0.00,,50,21.8,69,,6,20,3,0.93,9,12,-3,-0.36,-0.46,0,16,12,2,10,6,4,,,0,Ligue-2,60,2020-2021
Lebogang Phiri,za RSA,MF,Guingamp,25,1994,7,6,601,6.7,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,2,0,0.0,0.30,0.00,0.00,,,86,17.6,89,,1,69,0,2.00,8,2,+6,+0.90,+1.15,0,7,8,0,0,10,1,,,0,Ligue-2,60,2020-2021
Jessy Pi,fr FRA,MF,Caen,26,1993,28,17,1372,15.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,26,9,34.6,1.71,0.59,0.00,0.00,,49,40.1,69,,11,18,5,0.75,15,19,-4,-0.26,+0.22,0,22,5,1,34,26,16,,,0,Ligue-2,60,2020-2021
Charles Pickel,ch SUI,MF,Grenoble,23,1997,35,34,2990,33.2,1,2,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,25,6,24.0,0.75,0.18,0.04,0.17,,85,87.4,87,,1,28,0,1.73,43,30,+13,+0.39,-0.24,0,57,38,1,10,73,36,,,0,Ligue-2,60,2020-2021
Mathis Picouleau,fr FRA,MF,Valenciennes,20,2000,28,13,1381,15.3,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,5,3,60.0,0.33,0.20,0.20,0.33,,49,41.5,70,,15,31,7,1.00,17,35,-18,-1.17,-1.59,0,25,13,1,36,26,13,,,0,Ligue-2,60,2020-2021
Leverton Pierre,ht HAI,"MF,FW",Dunkerque,22,1998,29,13,1271,14.1,1,0,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,24,4,16.7,1.70,0.28,0.04,0.25,,44,37.2,78,,16,16,5,0.93,9,19,-10,-0.71,-0.58,0,37,27,0,11,18,28,,,0,Ligue-2,60,2020-2021
Frantzdy Pierrot,ht HAI,FW,Guingamp,23,1997,23,13,1274,14.2,6,1,6,0,0,4,0,0.42,0.07,0.49,0.42,0.49,39,14,35.9,2.76,0.99,0.15,0.43,,55,37.3,79,,10,25,0,1.35,19,16,+3,+0.21,+0.42,0,42,20,15,13,6,3,,,0,Ligue-2,60,2020-2021
Rémi Pillot,fr FRA,GK,Châteauroux,30,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,5.3,90,,0,,16,0.00,2,4,-2,-1.00,-0.33,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Adrien Pinot,fr FRA,DF,Chambly Oise,19,2001,3,3,222,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.41,0.00,0.00,,,74,6.5,74,,0,,4,0.33,0,6,-6,-2.43,-1.95,0,2,2,0,0,2,2,,,0,Ligue-2,60,2020-2021
Xavier Pinoteau,fr FRA,GK,Chambly Oise,37,1983,20,19,1696,18.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,85,49.6,85,,1,86,7,1.40,27,26,+1,+0.05,+1.31,0,0,5,0,0,0,0,,,0,Ligue-2,60,2020-2021
Lenny Pintor,fr FRA,"FW,MF",Troyes,19,2000,12,5,523,5.8,3,0,3,0,0,1,0,0.52,0.00,0.52,0.52,0.52,20,7,35.0,3.44,1.20,0.15,0.43,,44,15.3,64,,7,29,0,1.83,7,4,+3,+0.52,-0.14,0,10,22,4,11,5,3,,,0,Ligue-2,60,2020-2021
Rui Pires,pt POR,"MF,DF",Troyes,22,1998,19,3,400,4.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.45,0.00,0.00,,,21,11.7,79,,16,10,10,2.47,6,5,+1,+0.23,-0.46,0,13,2,0,1,10,11,,,0,Ligue-2,60,2020-2021
Jonathan Pitroipa,bf BFA,"MF,FW",Paris FC,34,1986,14,11,930,10.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.29,0.10,0.00,0.00,,66,27.2,79,,3,21,0,1.93,13,12,+1,+0.10,-0.45,0,15,26,3,5,11,14,,,0,Ligue-2,60,2020-2021
Vincent Planté,fr FRA,GK,Chambly Oise,39,1980,4,3,315,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,79,9.2,90,,1,45,6,2.25,5,5,0,0.00,+0.67,0,0,1,0,0,0,0,,,0,Ligue-2,60,2020-2021
Tommy Plumain,fr FRA,GK,Châteauroux,19,2001,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,18.4,90,,0,,11,0.43,6,12,-6,-0.86,-0.21,0,0,3,0,0,0,0,,,0,Ligue-2,60,2020-2021
Morgan Poaty,cg CGO,DF,Guingamp,23,1997,10,8,678,7.5,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,1,1,100.0,0.13,0.13,0.00,0.00,,68,19.8,82,,2,11,4,1.20,9,13,-4,-0.53,-0.60,0,11,6,0,19,10,8,,,0,Ligue-2,60,2020-2021
Florentin Pogba,gn GUI,DF,Sochaux,29,1990,30,28,2518,28.0,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,6,1,16.7,0.21,0.04,0.00,0.00,,84,73.6,89,,2,14,1,1.40,31,26,+5,+0.18,-0.12,0,24,14,1,1,63,24,,,0,Ligue-2,60,2020-2021
Julien Ponceau,fr FRA,MF,Rodez Aveyron,19,2000,16,6,623,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.58,0.14,0.00,0.00,,39,18.2,77,,10,16,3,1.25,12,7,+5,+0.72,+1.08,0,9,16,2,12,8,7,,,0,Ligue-2,60,2020-2021
Simon Pontdemé,fr FRA,GK,Chambly Oise,32,1988,13,12,1010,11.2,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.09,0.09,0.00,0.00,,78,29.5,80,,1,55,8,0.69,7,27,-20,-1.78,-1.67,0,2,5,0,0,0,1,,,0,Ligue-2,60,2020-2021
John Popelard,fr FRA,MF,Chambly Oise,34,1985,12,2,291,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,24,8.5,70,,10,15,9,1.00,0,9,-9,-2.78,-2.38,0,8,3,0,5,2,7,,,0,Ligue-2,60,2020-2021
Loïc Poujol,fr FRA,"DF,MF",Rodez Aveyron,31,1989,8,4,404,4.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.67,0.22,0.00,0.00,,51,11.8,70,,4,31,6,0.38,0,7,-7,-1.56,-1.59,0,8,2,0,0,9,2,,,0,Ligue-2,60,2020-2021
Maxence Prevot,fr FRA,GK,Sochaux,23,1997,36,36,3240,36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,94.7,90,,0,,2,1.42,42,31,+11,+0.31,+1.81,0,0,10,0,0,2,2,,,0,Ligue-2,60,2020-2021
Jérôme Prior,fr FRA,GK,Valenciennes,24,1995,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,86.5,90,,0,,0,1.25,36,45,-9,-0.28,-0.28,0,0,10,0,0,1,0,,,0,Ligue-2,60,2020-2021
Alexandre Raineau,fr FRA,"MF,DF",Châteauroux,34,1986,16,11,1012,11.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9,0,0.0,0.80,0.00,0.00,,,63,29.6,83,,5,19,12,0.69,4,15,-11,-0.98,-0.42,0,27,14,0,11,24,16,,,0,Ligue-2,60,2020-2021
Lorenzo Rajot,fr FRA,MF,Clermont Foot,22,1997,19,2,425,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.85,0.00,0.00,,,22,12.4,85,,17,15,9,2.05,8,4,+4,+0.85,-0.11,0,12,8,0,5,7,2,,,0,Ligue-2,60,2020-2021
Rayan Raveloson,mg MAD,"MF,DF",Troyes,23,1997,35,34,2907,32.3,1,2,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,55,19,34.5,1.70,0.59,0.02,0.05,,83,85.0,85,,1,27,0,2.11,51,24,+27,+0.84,+1.36,0,29,65,1,64,48,35,,,0,Ligue-2,60,2020-2021
Yoric Ravet,fr FRA,"MF,FW",Grenoble,30,1989,28,22,1838,20.4,5,4,4,1,1,4,0,0.24,0.20,0.44,0.20,0.39,41,14,34.1,2.01,0.69,0.10,0.29,,66,53.7,77,,6,25,0,1.63,28,20,+8,+0.39,-0.06,0,16,29,4,133,20,28,,,0,Ligue-2,60,2020-2021
Pedro Rebocho,pt POR,DF,Guingamp,25,1995,16,16,1413,15.7,0,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,4,0,0.0,0.25,0.00,0.00,,,88,41.3,88,,0,,1,1.00,16,19,-3,-0.19,-0.24,0,12,12,2,65,30,15,,,0,Ligue-2,60,2020-2021
Samuel Renel,fr FRA,MF,Niort,18,2001,3,1,136,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,45,4.1,71,,2,33,6,0.33,1,3,-2,-1.32,-0.70,0,4,0,0,6,1,0,,,0,Ligue-2,60,2020-2021
