Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Fallou Niang,sn SEN,MF,Châteauroux,22,1995,8,6,483,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.19,,0.00,,60,14.1,,4,2,,6,1.88,10,12,-2,-0.37,-0.43,0,7,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jimmy Nirlo,fr FRA,MF,Bourg-Péronnas,28,1988,33,33,2907,32.3,1,1,1,0,0,6,2,0.03,0.03,0.06,0.03,0.06,0,3,,0.00,0.09,,0.33,,88,85.0,,32,0,,0,0.97,43,72,-29,-0.90,+0.51,1,59,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Lalaina Nomenjanahary,mg MAD,"MF,FW",Paris FC,31,1986,36,27,2268,25.2,2,5,2,0,0,3,0,0.08,0.20,0.28,0.08,0.28,0,15,,0.00,0.60,,0.13,,63,66.3,,7,9,,0,1.58,30,19,+11,+0.44,+0.51,0,44,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Arnaud Nordin,fr FRA,"MF,FW",Nancy,19,1998,27,23,1913,21.3,4,0,4,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0,18,,0.00,0.85,,0.22,,71,55.9,,7,4,,3,1.04,20,31,-11,-0.52,-0.28,0,17,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Riad Nouri,fr FRA,MF,Ajaccio,32,1985,33,32,2773,30.8,13,4,12,1,1,6,0,0.42,0.13,0.55,0.39,0.52,0,31,,0.00,1.01,,0.39,,84,81.1,,24,1,,0,1.74,53,36,+17,+0.55,+0.27,0,32,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Gerzino Nyamsi,fr FRA,DF,Châteauroux,20,1997,12,9,813,9.0,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,0,2,,0.00,0.22,,0.50,,68,23.8,,8,3,,1,1.83,11,11,0,0.00,0.00,0,17,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Ludovic Obraniak,pl POL,MF,Auxerre,32,1984,16,14,1181,13.1,0,3,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0,10,,0.00,0.76,,0.00,,74,34.5,,6,2,,1,1.06,12,15,-3,-0.23,-0.19,0,16,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Florent Ogier,fr FRA,DF,Sochaux,28,1989,32,30,2713,30.1,0,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,0,3,,0.00,0.10,,0.00,,85,79.3,,29,2,,4,1.38,37,46,-9,-0.30,-0.04,0,44,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Stanislas Oliveira,pt POR,MF,Quevilly-Rouen,29,1988,34,34,3033,33.7,2,1,2,0,0,4,1,0.06,0.03,0.09,0.06,0.09,0,7,,0.00,0.21,,0.29,,89,88.7,,31,0,,0,0.85,38,59,-21,-0.62,-0.62,0,44,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Alexandre Olliero,fr FRA,GK,Niort,21,1996,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,36.8,,13,0,,5,1.00,16,24,-8,-0.57,-0.36,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Christopher Operi,fr FRA,MF,Châteauroux,20,1997,2,2,148,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,74,4.3,,1,0,,7,0.50,2,3,-1,-0.61,-0.64,0,7,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Remi Oudin,fr FRA,"MF,FW",Reims,20,1996,24,18,1515,16.8,7,6,7,0,0,2,0,0.42,0.36,0.77,0.42,0.77,0,20,,0.00,1.19,,0.35,,63,44.3,,4,6,,6,2.25,35,11,+24,+1.43,+0.20,0,16,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Didier Ovono,ga GAB,GK,Paris FC,34,1983,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,2.6,,1,0,,22,3.00,3,2,+1,+1.00,+0.76,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Özer Özdemir,tr TUR,DF,Le Havre,19,1998,3,2,191,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,64,5.6,,1,1,,14,1.00,5,5,0,0.00,-0.53,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Gaëtan Paquiez,fr FRA,DF,Nîmes,23,1994,24,16,1544,17.2,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0,0,,0.00,0.00,,,,64,45.1,,13,8,,8,2.21,36,11,+25,+1.46,+0.83,0,20,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Issouf Paro,bf BFA,DF,Niort,22,1994,7,6,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,78,16.0,,6,1,,19,1.29,9,13,-4,-0.66,-0.38,0,5,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Pape Paye,fr FRA,"DF,MF",Bourg-Péronnas,27,1990,23,18,1551,17.2,0,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0,1,,0.00,0.06,,0.00,,67,45.4,,11,5,,9,0.96,22,37,-15,-0.87,+0.19,0,19,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Benoît Pedretti,fr FRA,MF,Nancy,36,1980,7,2,236,2.6,0,1,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,0,2,,0.00,0.76,,0.00,,34,6.9,,1,5,,2,0.86,1,5,-4,-1.53,-1.21,0,4,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jordan Pefok,us USA,FW,Reims,21,1996,35,31,2628,29.2,17,5,15,2,2,4,0,0.58,0.17,0.75,0.51,0.68,0,35,,0.00,1.20,,0.43,,75,76.8,,16,4,,0,2.26,60,17,+43,+1.47,+0.68,0,59,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jason Pendant,fr FRA,DF,Sochaux,20,1997,14,14,1127,12.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,,0.00,0.16,,0.00,,81,33.0,,10,0,,9,1.14,18,17,+1,+0.08,+0.55,0,10,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mathias Pereira Lage,pt POR,MF,Clermont Foot,20,1996,38,31,2640,29.3,10,2,10,0,0,2,0,0.34,0.07,0.41,0.34,0.41,0,22,,0.00,0.75,,0.45,,69,77.2,,11,7,,0,1.66,45,30,+15,+0.51,+0.17,0,41,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Manuel Perez,fr FRA,MF,Clermont Foot,26,1991,27,27,2324,25.8,1,2,1,0,0,8,2,0.04,0.08,0.12,0.04,0.12,0,3,,0.00,0.12,,0.33,,86,68.0,,21,0,,0,1.74,33,18,+15,+0.58,+0.33,1,48,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Damien Perquis,pl POL,"DF,MF",Gazélec Ajaccio,33,1984,22,22,1829,20.3,0,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,0,3,,0.00,0.15,,0.00,,83,53.5,,16,0,,5,1.23,19,27,-8,-0.39,+0.57,0,28,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Damien Perquis,fr FRA,GK,Valenciennes,31,1986,36,36,3170,35.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,88,92.7,,34,0,,0,1.25,46,59,-13,-0.37,-0.01,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Florent Perradin,fr FRA,DF,Bourg-Péronnas,25,1992,12,11,977,10.9,2,0,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0,3,,0.00,0.28,,0.67,,81,28.6,,8,1,,1,1.08,15,17,-2,-0.18,+1.11,0,14,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Gaëtan Perrin,fr FRA,"MF,FW",Orléans,21,1996,28,16,1541,17.1,3,2,3,0,0,2,0,0.18,0.12,0.29,0.18,0.29,0,11,,0.00,0.64,,0.27,,55,45.1,,7,12,,10,0.89,26,26,0,0.00,+0.43,0,14,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Danijel Petković,me MNE,GK,Lorient,24,1993,37,37,3285,36.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,89,96.1,,36,0,,0,1.68,58,43,+15,+0.41,+0.41,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Romain Philippoteaux,fr FRA,MF,Auxerre,29,1988,35,35,3080,34.2,11,4,9,2,2,3,0,0.32,0.12,0.44,0.26,0.38,0,23,,0.00,0.67,,0.39,,88,90.1,,29,0,,0,1.23,47,43,+4,+0.12,+2.23,0,30,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jérôme Phojo,fr FRA,DF,Clermont Foot,24,1993,28,21,1897,21.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.05,,0.00,,68,55.5,,16,7,,5,1.75,31,17,+14,+0.66,+0.43,0,18,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jessy Pi,fr FRA,MF,Brest,23,1993,33,33,2850,31.7,5,2,3,2,3,4,0,0.16,0.06,0.22,0.09,0.16,0,19,,0.00,0.60,,0.16,,86,83.3,,29,0,,1,1.70,51,34,+17,+0.54,+0.85,0,30,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Leverton Pierre,ht HAI,MF,Ajaccio,19,1998,1,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,0,,,0.00,,,,30,0.9,,0,1,,10,0.00,0,1,-1,-3.00,-3.53,,1,,,,,,,,,Ligue-2,60,2017-2018
Jordan Pierre-Charles,fr FRA,DF,Valenciennes,23,1993,11,10,888,9.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.10,,0.00,,81,26.0,,7,1,,5,1.09,8,17,-9,-0.91,-0.73,0,9,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jordan Pierre-Charles,fr FRA,DF,Bourg-Péronnas,23,1993,18,18,1515,16.8,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0,3,,0.00,0.18,,0.33,,84,44.3,,14,0,,1,1.06,22,38,-16,-0.95,+0.04,0,17,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Rémi Pillot,fr FRA,GK,Châteauroux,27,1990,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,23.7,,9,0,,18,1.56,11,11,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Gauthier Pinaud,fr FRA,DF,Orléans,29,1988,25,24,2116,23.5,0,4,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,0,3,,0.00,0.13,,0.00,,85,61.9,,21,1,,3,1.16,36,40,-4,-0.17,+0.17,0,33,0,0,0,0,0,0,0,1,Ligue-2,60,2017-2018
Lenny Pintor,fr FRA,FW,Brest,16,2000,5,0,50,0.6,0,1,0,0,0,1,0,0.00,1.80,1.80,0.00,1.80,0,0,,0.00,0.00,,,,10,1.5,,0,5,,6,1.00,2,1,+1,+1.80,+1.43,0,2,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Ange-Freddy Plumain,fr FRA,MF,Quevilly-Rouen,22,1995,10,1,177,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,18,5.2,,0,9,,2,0.50,3,5,-2,-1.02,-0.49,0,2,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Denis-Will Poha,fr FRA,MF,Orléans,20,1997,35,29,2525,28.1,4,1,4,0,0,12,0,0.14,0.04,0.18,0.14,0.18,0,13,,0.00,0.46,,0.31,,72,73.8,,21,6,,0,1.20,40,41,-1,-0.04,+0.77,0,60,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Pierre-Yves Polomat,fr FRA,DF,Auxerre,23,1993,28,28,2468,27.4,1,1,1,0,0,5,3,0.04,0.04,0.07,0.04,0.07,0,5,,0.00,0.18,,0.20,,88,72.2,,25,0,,0,1.43,37,29,+8,+0.29,+1.43,1,43,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Antoine Ponroy,fr FRA,DF,Bourg-Péronnas,31,1986,13,11,1020,11.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,2,,0.00,0.18,,0.00,,78,29.8,,10,2,,17,0.85,13,29,-16,-1.41,-0.62,0,20,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Maxence Prevot,fr FRA,GK,Sochaux,20,1997,32,32,2847,31.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,89,83.2,,31,0,,1,1.53,45,47,-2,-0.06,+1.35,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Sloan Privat,fr FRA,FW,Valenciennes,28,1989,11,9,646,7.2,3,1,3,0,0,0,0,0.42,0.14,0.56,0.42,0.56,0,8,,0.00,1.11,,0.38,,59,18.9,,2,2,,1,1.18,11,10,+1,+0.14,+0.63,0,10,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Grégoire Puel,fr FRA,DF,Gazélec Ajaccio,25,1992,32,32,2850,31.7,1,1,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,0,2,,0.00,0.06,,0.50,,89,83.3,,29,0,,3,1.13,33,52,-19,-0.60,+0.35,0,46,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Chérif Quenum,fr FRA,DF,Valenciennes,24,1993,1,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,0,,,0.00,,,,39,1.1,,0,1,,3,3.00,3,0,+3,+6.92,+7.38,,0,,,,,,,,,Ligue-2,60,2017-2018
Lorenzo Rajot,fr FRA,MF,Clermont Foot,19,1997,8,1,123,1.4,0,1,0,0,0,1,2,0.00,0.73,0.73,0.00,0.73,0,1,,0.00,0.73,,0.00,,15,3.6,,0,7,,10,1.75,3,1,+2,+1.46,+1.03,1,3,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Johann Ramaré,fr FRA,MF,Valenciennes,33,1984,28,26,2252,25.0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.04,,0.00,,80,65.8,,21,2,,4,1.21,36,42,-6,-0.24,+0.38,0,48,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Rayan Raveloson,mg MAD,"DF,MF",Tours,20,1997,26,25,2097,23.3,1,0,1,0,0,1,1,0.04,0.00,0.04,0.04,0.04,0,5,,0.00,0.21,,0.20,,81,61.3,,20,1,,7,0.65,23,39,-16,-0.69,+0.54,0,15,0,0,0,0,0,0,0,1,Ligue-2,60,2017-2018
Thomas Renault,fr FRA,GK,Orléans,33,1984,9,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,23.7,,9,0,,29,1.11,13,14,-1,-0.11,+0.16,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Steeven Ribéry,fr FRA,FW,Gazélec Ajaccio,21,1995,5,0,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,18,2.7,,0,5,,3,1.00,1,2,-1,-0.98,-0.33,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Renaud Ripart,fr FRA,"MF,DF",Nîmes,24,1993,30,23,2050,22.8,5,4,5,0,0,1,0,0.22,0.18,0.40,0.22,0.40,0,11,,0.00,0.48,,0.45,,68,59.9,,15,7,,3,1.83,39,18,+21,+0.92,-0.19,0,17,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mart Ristl,de GER,"MF,DF",Sochaux,21,1996,5,4,393,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,,0.00,0.46,,0.00,,79,11.5,,2,1,,6,1.20,4,7,-3,-0.69,-0.45,0,9,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Cyriaque Rivieyran,fr FRA,DF,Niort,26,1991,12,11,1036,11.5,0,1,0,0,0,4,2,0.00,0.09,0.09,0.00,0.09,0,0,,0.00,0.00,,,,86,30.3,,10,1,,11,0.83,14,22,-8,-0.69,-0.51,1,19,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Gaëtan Robail,fr FRA,"MF,FW",Valenciennes,23,1994,14,10,917,10.2,7,2,7,0,0,1,0,0.69,0.20,0.88,0.69,0.88,0,16,,0.00,1.57,,0.44,,66,26.8,,4,4,,1,1.07,17,18,-1,-0.10,+0.37,0,15,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mathieu Robail,fr FRA,"FW,MF",Paris FC,32,1985,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,6.00,,0.00,,15,0.4,,0,1,,5,1.00,0,0,0,0.00,-0.26,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Antony Robic,fr FRA,"MF,FW",Nancy,31,1986,23,17,1429,15.9,1,1,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,0,12,,0.00,0.76,,0.08,,62,41.8,,8,6,,1,1.04,19,19,0,0.00,+0.68,0,21,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Thomas Robinet,fr FRA,"FW,MF",Sochaux,20,1996,18,8,599,6.7,1,1,1,0,0,2,0,0.15,0.15,0.30,0.15,0.30,0,6,,0.00,0.90,,0.17,,33,17.5,,1,10,,9,1.33,6,8,-2,-0.30,-0.01,0,10,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Anthony Rogie,fr FRA,MF,Quevilly-Rouen,26,1991,34,31,2610,29.0,1,5,1,0,0,8,0,0.03,0.17,0.21,0.03,0.21,0,11,,0.00,0.38,,0.09,,77,76.3,,19,3,,3,0.88,33,47,-14,-0.48,+0.30,0,42,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jorris Romil,gp GLP,MF,Valenciennes,22,1994,7,1,204,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,29,6.0,,0,6,,5,0.71,1,5,-4,-1.76,-1.48,0,2,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Lindsay Rose,mu MRI,DF,Lorient,25,1992,20,18,1672,18.6,4,0,4,0,0,2,0,0.22,0.00,0.22,0.22,0.22,0,6,,0.00,0.32,,0.67,,84,48.9,,18,2,,15,1.50,31,27,+4,+0.22,-0.35,0,25,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Sébastien Roudet,fr FRA,"MF,FW",Valenciennes,36,1981,30,27,2438,27.1,8,6,8,0,0,2,0,0.30,0.22,0.52,0.30,0.52,0,16,,0.00,0.59,,0.50,,81,71.3,,22,3,,0,1.33,39,41,-2,-0.07,+1.03,0,18,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jimmy Roye,fr FRA,MF,Niort,28,1988,33,32,2890,32.1,5,2,2,3,3,11,0,0.16,0.06,0.22,0.06,0.12,0,13,,0.00,0.40,,0.15,,88,84.5,,29,1,,0,1.15,38,51,-13,-0.40,-0.40,0,44,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jean Ruiz,fr FRA,DF,Sochaux,19,1998,23,22,1826,20.3,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0,1,,0.00,0.05,,1.00,,79,53.4,,18,1,,8,1.22,29,42,-13,-0.64,-0.75,0,11,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Felipe Saad,br BRA,DF,Lorient,33,1983,20,12,1107,12.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,,0.00,0.33,,0.00,,55,32.4,,11,8,,5,2.05,21,11,+10,+0.81,+0.62,0,18,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Modibo Sagnan,fr FRA,DF,Lens,18,1999,3,2,232,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,77,6.8,,2,1,,11,0.33,3,6,-3,-1.16,-1.22,0,3,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Joris Sainati,fr FRA,DF,Ajaccio,28,1988,35,35,3114,34.6,1,1,1,0,0,11,2,0.03,0.03,0.06,0.03,0.06,0,4,,0.00,0.12,,0.25,,89,91.1,,33,0,,0,1.81,54,36,+18,+0.52,+0.23,1,39,0,0,0,0,0,0,0,1,Ligue-2,60,2017-2018
Dylan Saint-Louis,cg CGO,"FW,MF",Paris FC,22,1995,31,19,1675,18.6,7,6,7,0,1,2,0,0.38,0.32,0.70,0.38,0.70,0,20,,0.00,1.07,,0.35,,54,49.0,,5,12,,1,1.65,26,16,+10,+0.54,+0.54,0,15,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Nicolas Saint-Ruf,fr FRA,DF,Nancy,24,1992,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.17,,0.00,,90,15.8,,6,0,,7,1.17,7,9,-2,-0.33,+0.07,0,6,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Nicolas Saint-Ruf,fr FRA,DF,Bourg-Péronnas,24,1992,13,13,1144,12.7,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0,3,,0.00,0.24,,0.33,,88,33.5,,12,0,,0,1.15,18,28,-10,-0.79,+0.28,0,13,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Hamza Sakhi,ma MAR,MF,Auxerre,21,1996,35,28,2441,27.1,5,5,5,0,0,3,0,0.18,0.18,0.37,0.18,0.37,0,15,,0.00,0.55,,0.33,,70,71.4,,13,7,,0,1.34,34,36,-2,-0.07,+0.11,0,32,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jacques Salze,fr FRA,DF,Quevilly-Rouen,30,1987,5,4,409,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.22,,0.00,,82,12.0,,4,1,,13,0.00,2,10,-8,-1.76,-1.37,0,4,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Junior Sambia,fr FRA,"MF,DF",Niort,20,1996,3,3,263,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,88,7.7,,2,0,,0,1.67,2,0,+2,+0.68,+1.11,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Bruno Sambo,fr FRA,DF,Ajaccio,21,1996,1,1,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,0,,,0.00,,,,83,2.4,,0,0,,18,3.00,1,0,+1,+1.08,+0.60,,0,,,,,,,,,Ligue-2,60,2017-2018
Richard Samnick,fr FRA,DF,Châteauroux,24,1993,24,23,2044,22.7,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0,3,,0.00,0.13,,0.33,,85,59.8,,19,1,,8,1.71,34,26,+8,+0.35,+0.88,0,15,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Pape Sané,sn SEN,FW,Auxerre,25,1991,24,8,996,11.1,5,2,2,3,3,4,0,0.45,0.18,0.63,0.18,0.36,0,15,,0.00,1.36,,0.13,,42,29.1,,3,16,,4,1.33,17,18,-1,-0.09,+0.02,0,16,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Vieux Sané,sn SEN,DF,Auxerre,27,1989,12,12,1059,11.8,1,0,1,0,0,5,2,0.08,0.00,0.08,0.08,0.08,0,1,,0.00,0.08,,1.00,,88,31.0,,10,0,,3,1.42,13,12,+1,+0.08,+0.28,1,17,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Opa Sanganté,gw GNB,MF,Châteauroux,26,1991,27,26,2227,24.7,0,2,0,0,0,7,3,0.00,0.08,0.08,0.00,0.08,0,3,,0.00,0.12,,0.00,,82,65.1,,18,1,,2,1.59,30,29,+1,+0.04,+0.12,1,52,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Ibrahim Sangaré,ci CIV,"MF,FW",Auxerre,23,1994,22,9,831,9.2,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,0,2,,0.00,0.22,,0.50,,38,24.3,,0,13,,6,1.14,14,13,+1,+0.11,+0.28,0,18,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Matthieu Sans,fr FRA,DF,Niort,29,1988,28,28,2446,27.2,0,1,0,0,0,2,1,0.00,0.04,0.04,0.00,0.04,0,5,,0.00,0.18,,0.00,,87,71.5,,27,0,,3,1.21,38,42,-4,-0.15,+0.68,0,19,0,0,0,0,0,0,0,1,Ligue-2,60,2017-2018
Moussa Sao,sn SEN,"FW,MF",Sochaux,27,1989,17,6,745,8.3,0,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0,7,,0.00,0.85,,0.00,,44,21.8,,5,11,,1,1.12,11,12,-1,-0.12,+0.22,0,10,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Adama Sarr,sn SEN,"MF,FW",Bourg-Péronnas,26,1991,33,21,1797,20.0,10,0,10,0,0,1,0,0.50,0.00,0.50,0.50,0.50,0,20,,0.00,1.00,,0.50,,54,52.5,,7,12,,5,1.00,26,43,-17,-0.85,+0.26,0,25,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Sidy Sarr,sn SEN,MF,Châteauroux,21,1996,31,29,2573,28.6,11,1,11,0,0,8,1,0.38,0.03,0.42,0.38,0.42,0,25,,0.00,0.87,,0.44,,83,75.2,,26,2,,0,1.58,38,34,+4,+0.14,+0.56,0,70,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Téji Savanier,fr FRA,MF,Nîmes,25,1991,31,29,2632,29.2,4,9,2,2,2,10,1,0.14,0.31,0.44,0.07,0.38,0,18,,0.00,0.62,,0.11,,85,77.0,,24,2,,1,1.84,51,30,+21,+0.72,-1.22,0,53,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mickaël Scannella,fr FRA,GK,Bourg-Péronnas,30,1987,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,0,,,0.00,,,,90,7.9,,3,0,,14,1.00,4,11,-7,-2.33,-1.48,,0,,,,,,,,,Ligue-2,60,2017-2018
Edson Seidou,ci CIV,DF,Orléans,25,1991,23,20,1797,20.0,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0,1,,0.00,0.05,,0.00,,78,52.5,,19,3,,15,1.22,26,32,-6,-0.30,-0.13,0,29,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
