Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Pape Ibnou Bâ,mr MTN,FW,Le Havre,29,1993,12,5,477,5.3,2,0,2,0,0,1,0,0.38,0.00,0.38,0.38,0.38,12,5,41.7,2.26,0.94,0.17,0.40,,40,24.1,67,0,7,20,1,1.67,6,6,0,0.00,-0.36,0,10,8,1,3,5,3,,,0,Ligue-2,60,2021-2022
Pape Ibnou Bâ,mr MTN,"FW,MF",Niort,29,1993,5,5,403,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.89,0.00,0.00,,,81,23.6,81,1,0,,0,1.40,3,4,-1,-0.22,-0.43,0,6,2,6,0,0,0,,,0,Ligue-2,60,2021-2022
Mounaim El Idrissy,fr FRA,FW,Ajaccio,22,1999,12,9,702,7.8,1,2,1,0,0,2,0,0.13,0.26,0.38,0.13,0.38,13,2,15.4,1.67,0.26,0.08,0.50,,59,37.1,76,1,3,5,1,2.08,8,2,+6,+0.77,+0.39,0,19,22,7,9,5,8,,,0,Ligue-2,60,2021-2022
Jonathan Iglesias,uy URU,MF,Paris FC,33,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,5.0,90,1,0,,0,1.00,2,2,0,0.00,-0.47,0,1,0,0,0,3,0,,,0,Ligue-2,60,2021-2022
Zeidane Inoussa,bj BEN,MF,Caen,19,2002,4,1,102,1.1,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,26,5.4,69,0,3,11,6,0.25,4,2,+2,+1.76,+1.76,0,4,0,0,2,1,0,,,0,Ligue-2,60,2021-2022
Manuel de Iriondo,ar ARG,MF,Grenoble,28,1993,10,4,307,3.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.59,0.29,0.00,0.00,,31,16.2,54,0,6,15,4,1.40,3,6,-3,-0.88,-0.48,0,8,7,0,0,7,6,,,0,Ligue-2,60,2021-2022
Valentin Jacob,fr FRA,MF,Dijon,27,1994,20,13,1151,12.8,2,2,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,21,7,33.3,1.64,0.55,0.10,0.29,,58,58.1,76,4,7,24,1,1.15,19,17,+2,+0.16,+0.48,0,15,26,2,65,13,10,,,0,Ligue-2,60,2021-2022
Mario Jason Kikonda,fr FRA,MF,Paris FC,25,1996,2,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,1.3,,0,2,12,2,3.00,1,0,+1,+3.91,+3.51,0,0,1,1,0,0,0,,,0,Ligue-2,60,2021-2022
Mario Jason Kikonda,fr FRA,MF,Dunkerque,25,1996,13,9,705,7.8,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.13,0.00,0.00,,,54,39.2,68,1,4,23,0,1.08,7,9,-2,-0.26,+0.48,1,17,20,0,4,19,17,,,0,Ligue-2,60,2021-2022
Mehdi Jeannin,dz ALG,GK,Sochaux,30,1991,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,22.7,90,5,0,,17,1.80,7,5,+2,+0.40,+0.16,0,0,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Benjamin Jeannot,fr FRA,"MF,FW",Caen,30,1992,8,3,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,1.07,0.36,0.00,0.00,,32,13.4,55,1,5,17,0,1.25,2,2,0,0.00,-0.11,0,7,3,1,2,1,1,,,0,Ligue-2,60,2021-2022
Jekob Jeno,nc NCL,MF,Grenoble,21,2000,2,0,70,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,35,3.7,,0,2,35,0,0.50,0,0,0,0.00,+0.49,0,2,1,0,1,0,1,,,0,Ligue-2,60,2021-2022
Paul Joly,fr FRA,DF,Auxerre,21,2000,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,10.0,90,2,0,,8,1.50,3,3,0,0.00,-0.56,0,2,5,0,5,5,5,,,0,Ligue-2,60,2021-2022
Evens Joseph,fr FRA,FW,Caen,22,1999,3,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,2.4,,0,3,15,2,0.33,0,0,0,0.00,-0.10,0,3,1,1,2,0,2,,,0,Ligue-2,60,2021-2022
Florian Jozefzoon,sr SUR,MF,Quevilly-Rouen,30,1991,14,12,921,10.2,0,2,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,13,6,46.2,1.27,0.59,0.00,0.00,,66,46.5,69,3,2,45,1,1.21,8,14,-6,-0.59,-0.33,0,10,10,4,62,7,8,,,0,Ligue-2,60,2021-2022
Jubal,br BRA,DF,Auxerre,28,1993,19,19,1710,19.0,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,12,5,41.7,0.63,0.26,0.17,0.40,,90,95.0,90,19,0,,0,1.74,32,23,+9,+0.47,-0.53,0,9,10,0,2,21,16,,,0,Ligue-2,60,2021-2022
Andrew Jung,fr FRA,FW,Nancy,24,1997,18,10,1006,11.2,3,0,2,1,1,3,0,0.27,0.00,0.27,0.18,0.18,28,9,32.1,2.50,0.81,0.07,0.22,,56,53.2,82,6,8,24,1,0.67,7,21,-14,-1.25,-0.44,0,33,15,10,1,5,4,,,0,Ligue-2,60,2021-2022
Younès Kaabouni,fr FRA,MF,Sochaux,26,1995,9,3,283,3.1,0,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,4,0,0.0,1.27,0.00,0.00,,,31,14.3,75,0,6,10,2,1.56,5,3,+2,+0.64,+0.42,0,2,1,0,1,2,4,,,0,Ligue-2,60,2021-2022
Mohamed Kaba,fr FRA,MF,Valenciennes,20,2001,17,15,1300,14.4,0,2,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,3,2,66.7,0.21,0.14,0.00,0.00,,76,72.2,84,10,2,23,2,1.06,14,21,-7,-0.48,+0.42,0,25,33,1,0,22,18,,,0,Ligue-2,60,2021-2022
Abdoul Kader Bamba,fr FRA,"MF,FW",Amiens,27,1994,14,12,975,10.8,1,3,1,0,0,3,1,0.09,0.28,0.37,0.09,0.37,18,7,38.9,1.66,0.65,0.06,0.14,,70,49.2,78,5,2,17,0,1.36,14,11,+3,+0.28,+0.10,0,12,36,2,44,3,11,,,0,Ligue-2,60,2021-2022
Kylian Kaïboué,fr FRA,"MF,DF",Bastia,23,1998,15,6,602,6.7,1,0,1,0,0,1,1,0.15,0.00,0.15,0.15,0.15,8,3,37.5,1.20,0.45,0.13,0.33,,40,30.4,78,2,9,15,5,0.93,6,6,0,0.00,+0.07,0,12,18,3,45,8,14,,,0,Ligue-2,60,2021-2022
Jawed Kalai,fr FRA,MF,Valenciennes,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,0.8,,0,1,15,0,1.00,0,0,0,0.00,+0.61,0,0,0,0,0,1,0,,,0,Ligue-2,60,2021-2022
Aldo Kalulu,fr FRA,"FW,MF",Sochaux,26,1996,22,21,1831,20.3,6,2,6,0,1,3,0,0.29,0.10,0.39,0.29,0.39,30,13,43.3,1.47,0.64,0.20,0.46,,83,92.5,85,6,1,45,0,1.82,21,15,+6,+0.29,+0.29,0,22,17,23,21,5,4,,,0,Ligue-2,60,2021-2022
Gedeon Kalulu,cd COD,DF,Ajaccio,24,1997,17,14,1286,14.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.21,0.07,0.00,0.00,,76,68.0,88,11,3,19,2,1.71,12,8,+4,+0.28,-0.76,0,16,13,1,20,25,30,,,1,Ligue-2,60,2021-2022
Ousmane Kanté,gn GUI,DF,Paris FC,32,1989,16,16,1404,15.6,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,11,3,27.3,0.71,0.19,0.09,0.33,,88,78.0,88,15,0,,0,1.88,19,13,+6,+0.38,-0.30,0,20,9,0,0,24,19,,,0,Ligue-2,60,2021-2022
Abdelhamid El Kaoutari,ma MAR,DF,Nancy,31,1990,7,7,618,6.9,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.15,0.00,0.00,,,88,32.7,88,5,0,,1,0.86,6,8,-2,-0.29,+1.12,0,8,5,0,0,10,2,,,0,Ligue-2,60,2021-2022
Souleymane Karamoko,mr MTN,"DF,MF",Nancy,29,1992,12,9,853,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.11,0.11,0.00,0.00,,71,45.1,90,9,3,14,3,0.58,6,18,-12,-1.27,-0.40,0,14,22,0,44,11,16,,,0,Ligue-2,60,2021-2022
Charly Keita,fr FRA,FW,Pau FC,22,1999,2,0,40,0.4,1,0,1,0,0,0,0,2.25,0.00,2.25,2.25,2.25,2,1,50.0,4.50,2.25,0.50,1.00,,20,2.1,,0,2,20,2,0.00,1,3,-2,-4.50,-4.60,0,2,0,1,1,0,2,,,0,Ligue-2,60,2021-2022
Olivier Kemen,fr FRA,FW,Niort,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,4.00,1.00,0.00,0.00,,90,5.3,90,1,0,,0,1.00,0,0,0,0.00,-0.11,0,3,3,0,3,0,1,,,0,Ligue-2,60,2021-2022
Alan Kerouedan,fr FRA,MF,Rodez Aveyron,22,2000,8,3,283,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.32,0.00,0.00,,,35,14.3,73,0,5,13,1,0.88,2,4,-2,-0.64,-0.58,0,3,4,0,11,6,5,,,0,Ligue-2,60,2021-2022
Redouane Kerrouche,fr FRA,"MF,DF",Dunkerque,27,1994,12,8,690,7.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.52,0.13,0.00,0.00,,58,38.3,77,2,4,20,2,1.08,8,10,-2,-0.26,+0.47,0,16,16,1,4,14,2,,,0,Ligue-2,60,2021-2022
Billy Ketkeophomphone,la LAO,FW,Dunkerque,31,1990,3,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9,2,22.2,6.81,1.51,0.00,0.00,,40,6.6,68,0,2,26,1,0.33,0,1,-1,-0.76,-0.22,0,1,3,1,8,0,0,,,0,Ligue-2,60,2021-2022
Guy-Marcelin Kilama,cm CMR,DF,Niort,22,1999,10,9,795,8.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.11,0.11,0.00,0.00,,80,46.5,85,8,1,34,2,1.90,16,12,+4,+0.45,+0.65,0,6,13,0,1,10,9,,,0,Ligue-2,60,2021-2022
Yann Kitala,cd COD,FW,Sochaux,23,1998,12,2,317,3.5,1,0,1,0,0,4,0,0.28,0.00,0.28,0.28,0.28,11,4,36.4,3.12,1.14,0.09,0.25,,26,16.0,84,1,10,15,1,1.50,5,3,+2,+0.57,+0.35,0,14,9,2,1,0,2,,,0,Ligue-2,60,2021-2022
Erwin Koffi,fr FRA,"DF,MF",Pau FC,27,1995,19,19,1710,19.0,2,1,2,0,0,3,0,0.11,0.05,0.16,0.11,0.16,11,4,36.4,0.58,0.21,0.18,0.50,,90,90.5,90,19,0,,0,1.32,22,20,+2,+0.11,+1.11,0,9,18,1,55,27,16,,,0,Ligue-2,60,2021-2022
Giorgi Kokhreidze,ge GEO,MF,Grenoble,23,1998,6,1,156,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9,3,33.3,5.19,1.73,0.00,0.00,,26,8.3,73,0,5,17,2,0.67,2,2,0,0.00,+0.52,0,7,4,1,1,2,0,,,0,Ligue-2,60,2021-2022
Moussa Koné,sn SEN,"FW,MF",Nîmes,25,1996,11,6,593,6.6,5,0,4,1,1,5,0,0.76,0.00,0.76,0.61,0.61,17,8,47.1,2.58,1.21,0.24,0.50,,54,32.9,80,3,5,22,0,0.73,8,13,-5,-0.76,-1.06,0,8,13,6,3,0,2,,,0,Ligue-2,60,2021-2022
Yoan Koré,fr FRA,MF,Paris FC,17,2004,4,1,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,23,5.2,39,0,3,18,3,2.50,3,0,+3,+2.90,+2.59,0,1,1,0,7,0,1,,,0,Ligue-2,60,2021-2022
Loïc Kouagba,ci CIV,DF,Dunkerque,27,1994,10,9,743,8.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,74,41.3,82,6,1,1,8,1.00,8,15,-7,-0.85,-0.51,0,10,4,0,14,13,7,,,0,Ligue-2,60,2021-2022
Xavier Kouassi,ci CIV,DF,Pau FC,32,1989,19,19,1628,18.1,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,86,86.1,86,15,0,,0,1.47,22,20,+2,+0.11,+0.80,1,15,12,0,1,30,20,,,1,Ligue-2,60,2021-2022
Per Kristian Bråtveit,no NOR,GK,Nîmes,25,1996,17,17,1485,16.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,87,82.5,87,16,0,,1,1.53,20,17,+3,+0.18,+1.32,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Zinédine Labyad,fr FRA,MF,Grenoble,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,45,2.4,45,0,0,,1,0.00,0,1,-1,-2.00,-1.56,0,0,0,1,0,0,1,,,0,Ligue-2,60,2021-2022
Mathis Lachuer,fr FRA,MF,Amiens,21,2000,18,13,1078,12.0,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,9,0,0.0,0.75,0.00,0.00,,,60,54.4,79,3,5,11,2,1.06,9,13,-4,-0.33,-1.23,0,19,13,0,29,16,18,,,0,Ligue-2,60,2021-2022
Qazim Laçi,al ALB,MF,Ajaccio,26,1996,17,14,1253,13.9,2,0,2,0,0,1,0,0.14,0.00,0.14,0.14,0.14,15,3,20.0,1.08,0.22,0.13,0.67,,74,66.3,86,10,3,18,0,1.88,11,9,+2,+0.14,-1.13,0,22,24,0,16,13,20,,,0,Ligue-2,60,2021-2022
Jack Lahne,se SWE,FW,Amiens,20,2001,10,5,413,4.6,2,0,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,5,2,40.0,1.09,0.44,0.40,1.00,,41,20.9,67,0,5,15,1,0.70,5,4,+1,+0.22,-0.01,0,3,1,3,1,3,0,,,0,Ligue-2,60,2021-2022
Jean Lambert Evans,fr FRA,MF,Pau FC,23,1998,16,4,484,5.4,1,2,1,0,0,2,0,0.19,0.37,0.56,0.19,0.56,5,2,40.0,0.93,0.37,0.20,0.50,,30,25.6,67,0,12,18,5,1.13,7,8,-1,-0.19,-0.25,0,9,3,2,44,1,5,,,0,Ligue-2,60,2021-2022
Stéphane Lambèse,ht HAI,DF,Quevilly-Rouen,26,1995,12,9,638,7.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.42,0.00,0.00,,,53,32.2,60,2,3,33,0,0.83,7,8,-1,-0.14,+0.40,0,10,10,0,15,8,5,,,0,Ligue-2,60,2021-2022
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,21,2001,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,3,0.3,,0,2,3,2,1.50,0,0,0,0.00,-0.45,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Rosario Latouchent,mq MTQ,"DF,MF",Nancy,25,1996,11,10,877,9.7,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,9,3,33.3,0.92,0.31,0.11,0.33,,80,46.4,83,7,1,45,7,0.64,7,20,-13,-1.33,-0.53,0,10,5,0,39,8,8,,,0,Ligue-2,60,2021-2022
Gaëtan Laura,fr FRA,FW,Paris FC,26,1995,17,12,1084,12.0,4,2,4,0,0,2,1,0.33,0.17,0.50,0.33,0.50,32,19,59.4,2.66,1.58,0.13,0.21,,64,60.2,82,2,5,19,1,1.82,19,15,+4,+0.33,-0.30,0,22,14,4,26,2,9,,,0,Ligue-2,60,2021-2022
Mickaël Le Bihan,fr FRA,FW,Dijon,31,1990,15,11,866,9.6,3,1,2,1,1,2,0,0.31,0.10,0.42,0.21,0.31,20,5,25.0,2.08,0.52,0.10,0.40,,58,43.7,69,3,4,26,0,1.27,11,13,-2,-0.21,-0.29,0,8,15,6,8,4,2,,,0,Ligue-2,60,2021-2022
Julien Le Cardinal,fr FRA,"DF,MF",Bastia,24,1997,19,17,1509,16.8,0,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,13,1,7.7,0.78,0.06,0.00,0.00,,79,76.2,86,12,2,28,1,1.16,19,16,+3,+0.18,+0.94,0,17,20,1,38,32,20,,,0,Ligue-2,60,2021-2022
Théo Le Normand,fr FRA,MF,Guingamp,21,2000,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,8.18,0.00,0.00,,,11,0.6,,0,1,11,3,0.00,0,1,-1,-8.18,-7.91,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Paolo Lebas,pt POR,MF,Ajaccio,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,4,0.2,,0,1,4,1,3.00,0,0,0,0.00,-0.52,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Tom Lebeau,fr FRA,"MF,FW",Niort,23,1998,9,3,260,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.69,0.00,0.00,,,29,15.2,64,0,6,11,6,0.67,0,4,-4,-1.38,-1.76,0,6,7,0,14,4,3,,,0,Ligue-2,60,2021-2022
Jordan Leborgne,fr FRA,MF,Rodez Aveyron,26,1995,20,18,1274,14.2,2,1,0,2,2,4,1,0.14,0.07,0.21,0.00,0.07,18,11,61.1,1.27,0.78,0.00,0.00,,64,64.3,68,1,2,26,0,1.35,11,13,-2,-0.14,-0.01,1,18,35,0,22,13,8,,,0,Ligue-2,60,2021-2022
Quentin Lecoeuche,fr FRA,"MF,DF",Valenciennes,27,1994,11,10,813,9.0,0,1,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,1,0,0.0,0.11,0.00,0.00,,,74,45.2,79,3,1,21,2,0.91,8,14,-6,-0.66,-0.12,1,13,16,1,47,8,5,,,0,Ligue-2,60,2021-2022
Gregoire Lefebvre,fr FRA,MF,Nancy,27,1994,17,12,1000,11.1,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.36,0.00,0.00,,,59,52.9,79,6,5,10,4,0.71,9,25,-16,-1.44,-0.83,1,17,19,0,15,10,18,,,0,Ligue-2,60,2021-2022
Victor Lekhal,dz ALG,MF,Le Havre,27,1994,21,21,1827,20.3,1,0,0,1,1,4,0,0.05,0.00,0.05,0.00,0.00,6,2,33.3,0.30,0.10,0.00,0.00,,87,92.3,87,19,0,,0,1.57,20,16,+4,+0.20,-0.98,0,18,21,0,5,43,26,,,0,Ligue-2,60,2021-2022
Nicolas Lemaître,fr FRA,GK,Quevilly-Rouen,25,1997,22,22,1980,22.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,22,0,,0,1.14,21,30,-9,-0.41,,0,1,4,0,0,0,1,,,0,Ligue-2,60,2021-2022
Pierre Lemonnier,fr FRA,DF,Guingamp,28,1993,15,15,1215,13.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,0.37,0.15,0.00,0.00,,81,61.4,81,13,0,,1,1.47,17,15,+2,+0.15,+1.21,0,14,10,0,0,22,6,,,0,Ligue-2,60,2021-2022
Donovan Léon,gf GUF,GK,Auxerre,29,1992,20,20,1800,20.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,20,0,,0,1.80,33,23,+10,+0.50,,0,1,4,0,0,1,2,,,0,Ligue-2,60,2021-2022
Johann Lepenant,fr FRA,MF,Caen,19,2002,20,19,1532,17.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,12,3,25.0,0.70,0.18,0.00,0.00,,77,81.1,80,8,1,4,0,1.25,19,20,-1,-0.06,-0.81,0,33,38,0,10,20,34,,,0,Ligue-2,60,2021-2022
Benjamin Leroy,fr FRA,GK,Ajaccio,32,1989,18,18,1620,18.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,85.7,90,18,0,,0,1.89,17,9,+8,+0.44,-0.56,0,1,2,0,0,1,0,,,0,Ligue-2,60,2021-2022
Allan Linguet,fr FRA,DF,Valenciennes,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,5.0,90,1,0,,3,0.00,0,1,-1,-1.00,-0.42,0,0,4,0,0,0,1,,,0,Ligue-2,60,2021-2022
Jérémy Livolant,fr FRA,MF,Guingamp,24,1998,22,15,1366,15.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,29,6,20.7,1.91,0.40,0.00,0.00,,62,69.0,81,8,7,22,0,1.18,15,21,-6,-0.40,-0.25,0,12,45,3,56,12,15,,,0,Ligue-2,60,2021-2022
Gautier Lloris,fr FRA,DF,Auxerre,26,1995,1,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,2.73,0.00,0.00,,,33,1.8,,0,1,33,1,1.00,1,1,0,0.00,-0.51,0,0,0,0,0,0,2,,,0,Ligue-2,60,2021-2022
Victor Lobry,fr FRA,MF,Pau FC,26,1995,21,21,1888,21.0,5,3,4,1,1,1,0,0.24,0.14,0.38,0.19,0.33,33,9,27.3,1.57,0.43,0.12,0.44,,90,99.9,90,19,0,,0,1.33,24,24,0,0.00,0.00,0,25,22,4,78,12,21,,,0,Ligue-2,60,2021-2022
Emmanuel Lomotey,gh GHA,"MF,DF",Amiens,24,1997,17,15,1329,14.8,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,7,0,0.0,0.47,0.00,0.00,,,78,67.1,87,12,2,14,1,1.35,24,15,+9,+0.61,+1.16,1,23,21,0,3,35,11,,,0,Ligue-2,60,2021-2022
Julien López,dz ALG,MF,Paris FC,29,1992,16,8,831,9.2,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,17,4,23.5,1.84,0.43,0.00,0.00,,52,46.2,77,0,8,27,1,1.56,6,7,-1,-0.11,-1.04,0,8,16,6,47,2,5,,,0,Ligue-2,60,2021-2022
Joseph Lopy,sn SEN,MF,Sochaux,29,1992,11,8,701,7.8,1,0,1,0,0,3,1,0.13,0.00,0.13,0.13,0.13,13,4,30.8,1.67,0.51,0.08,0.25,,64,35.4,78,3,3,27,0,1.91,10,8,+2,+0.26,-0.02,1,16,6,0,3,11,11,,,0,Ligue-2,60,2021-2022
Dylan Louiserre,fr FRA,MF,Niort,26,1995,18,17,1539,17.1,1,2,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,20,6,30.0,1.17,0.35,0.05,0.17,,86,90.0,90,16,1,13,0,1.56,23,19,+4,+0.23,+1.29,0,20,24,0,3,26,20,,,0,Ligue-2,60,2021-2022
Arnaud Lusamba,fr FRA,MF,Amiens,25,1997,21,20,1731,19.2,3,2,1,2,2,3,0,0.16,0.10,0.26,0.05,0.16,18,4,22.2,0.94,0.21,0.06,0.25,,82,87.4,85,12,1,29,0,1.19,24,17,+7,+0.36,+1.09,0,19,38,0,31,19,19,,,0,Ligue-2,60,2021-2022
Bradley M'Bondo,fr FRA,"DF,MF",Niort,20,2001,11,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.33,0.00,0.00,,,74,47.4,82,7,2,34,5,1.55,9,4,+5,+0.56,+0.86,0,10,5,0,6,13,11,,,0,Ligue-2,60,2021-2022
Youssouf M'Changama,km COM,MF,Guingamp,31,1990,17,17,1501,16.7,4,9,4,0,0,2,0,0.24,0.54,0.78,0.24,0.78,36,10,27.8,2.16,0.60,0.11,0.40,,88,75.8,88,15,0,,0,1.24,22,23,-1,-0.06,+1.07,0,20,32,9,121,8,4,,,0,Ligue-2,60,2021-2022
Elies Mahmoud,fr FRA,FW,Le Havre,20,2001,3,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,2.43,0.00,0.00,,,12,1.9,,0,3,12,4,0.33,0,0,0,0.00,-0.28,0,0,0,0,3,0,0,,,0,Ligue-2,60,2021-2022
Marco Majouga,fr FRA,MF,Dunkerque,20,2001,11,3,365,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,1.23,0.49,0.00,0.00,,33,20.3,65,0,8,21,3,0.82,3,3,0,0.00,+0.69,0,5,4,2,7,3,5,,,0,Ligue-2,60,2021-2022
Adilson Malanda,fr FRA,DF,Rodez Aveyron,20,2001,20,17,1535,17.1,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,77,77.5,87,14,3,17,1,1.35,16,13,+3,+0.18,+1.39,0,21,14,1,3,35,14,,,0,Ligue-2,60,2021-2022
Cyril Mandouki,mq MTQ,MF,Paris FC,30,1991,9,9,735,8.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,3,50.0,0.73,0.37,0.00,0.00,,82,40.8,82,8,0,,0,1.78,10,7,+3,+0.37,-0.14,0,14,7,1,4,13,7,,,0,Ligue-2,60,2021-2022
Elías Már Ómarsson,is ISL,FW,Nîmes,27,1995,15,10,832,9.2,3,1,3,0,0,2,0,0.32,0.11,0.43,0.32,0.43,17,7,41.2,1.84,0.76,0.18,0.43,,55,46.2,71,2,5,24,0,1.33,11,9,+2,+0.22,+0.50,0,16,9,4,1,0,0,,,0,Ligue-2,60,2021-2022
Axel Maraval,fr FRA,GK,Dunkerque,28,1993,14,13,1171,13.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,84,65.1,90,13,1,1,5,0.64,8,20,-12,-0.92,-1.07,0,0,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Yannick Marchand,ch SUI,MF,Grenoble,21,2000,6,3,198,2.2,0,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,1,0,0.0,0.45,0.00,0.00,,,33,10.5,56,0,3,10,3,0.83,1,3,-2,-0.91,-0.48,0,3,2,0,3,2,1,,,0,Ligue-2,60,2021-2022
