Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,League Name,League ID,Season
Matt Macey,eng ENG,GK,eng Arsenal,22,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.1,,1,0,,9,1.00,0,0,0,0.00,-1.38,0,0,0,0,0,Europa-League,19,2017-2018
Kingsley Madu,ng NGA,"MF,DF",be Zulte Waregem,21,1995,2,2,68,0.8,0,1,0,0,0,1,2,0.00,1.32,1.32,0.00,1.32,3,0,0.0,3.97,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,12.6,,0,0,,1,3.00,2,0,+2,+2.65,+3.98,1,1,0,0,0,Europa-League,19,2017-2018
Ivan Maewski,by BLR,MF,kz FC Astana,29,1988,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.62,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,1.38,14,13,+1,+0.12,,0,20,0,0,0,Europa-League,19,2017-2018
Christian Maggio,it ITA,DF,it Napoli,35,1982,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,2,0,,0,1.50,3,3,0,0.00,,0,1,0,0,0,Europa-League,19,2017-2018
Anton Maglica,hr CRO,"FW,MF",cy Apollon Limassol,25,1991,5,4,267,3.0,0,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,4,2,50.0,1.35,0.67,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49.4,,2,1,,0,1.45,4,4,0,0.00,+2.97,0,11,0,0,0,Europa-League,19,2017-2018
Arne Maier,de GER,MF,de Hertha BSC,18,1999,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,2.00,0.33,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,1,1.00,5,5,0,0.00,+0.33,0,3,0,0,0,Europa-League,19,2017-2018
Ainsley Maitland-Niles,eng ENG,"MF,DF",eng Arsenal,19,1997,9,8,704,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.26,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,55.9,,7,1,,3,2.11,17,6,+11,+1.41,+0.27,0,5,0,0,0,Europa-League,19,2017-2018
Jean-Victor Makengo,fr FRA,MF,fr Nice,19,1998,2,1,101,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,2,100.0,1.78,1.78,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,14.0,,1,1,,2,0.00,0,1,-1,-0.89,-1.47,0,1,0,0,0,Europa-League,19,2017-2018
Mate Maleš,hr CRO,MF,hr Rijeka,28,1989,5,3,320,3.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,59.3,,3,2,,1,1.40,9,5,+4,+1.13,+3.17,0,9,0,0,0,Europa-League,19,2017-2018
Serhiy Malyi,kz KAZ,DF,kz FC Astana,27,1990,3,1,122,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,1,,,0.74,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,16.9,,1,2,,5,2.00,1,0,+1,+0.74,+0.74,,1,,,,Europa-League,19,2017-2018
Emanuel Mammana,ar ARG,DF,ru Zenit,21,1996,8,8,717,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,79.7,,7,0,,1,1.90,18,6,+12,+1.51,+1.01,0,4,0,0,0,Europa-League,19,2017-2018
Dennis Man,ro ROU,MF,ro FCSB,18,1998,8,5,469,5.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.58,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,65.1,,3,3,,0,1.63,6,8,-2,-0.38,-0.74,0,8,0,0,0,Europa-League,19,2017-2018
Steve Mandanda,fr FRA,GK,fr Marseille,32,1985,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,45.7,,7,0,,0,1.73,8,8,0,0.00,-0.48,0,0,0,0,0,Europa-League,19,2017-2018
Petros Mantalos,gr GRE,MF,gr AEK Athens,25,1991,3,3,270,3.0,1,0,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,12,4,33.3,4.00,1.33,0.08,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,37.5,,2,0,,0,1.80,4,3,+1,+0.33,+0.33,0,7,0,0,0,Europa-League,19,2017-2018
Myziane Maolida,fr FRA,FW,fr Lyon,18,1999,6,1,136,1.5,1,0,1,0,0,0,0,0.66,0.00,0.66,0.66,0.66,6,2,33.3,3.97,1.32,0.17,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,15.1,,0,5,,1,2.17,3,1,+2,+1.32,+0.38,0,0,0,0,0,Europa-League,19,2017-2018
Fernando Marçal,br BRA,DF,fr Lyon,28,1989,6,6,520,5.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.35,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,57.8,,5,0,,2,2.17,12,6,+6,+1.04,+0.09,0,9,1,0,0,Europa-League,19,2017-2018
Marcelinho,bg BUL,"MF,FW",bg Ludogorets,32,1984,7,7,556,6.2,2,1,2,0,0,1,0,0.32,0.16,0.49,0.32,0.49,10,3,30.0,1.62,0.49,0.20,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,77.2,,1,0,,0,1.14,7,7,0,0.00,+1.10,0,17,0,0,0,Europa-League,19,2017-2018
Marcelo,br BRA,DF,fr Lyon,30,1987,10,10,900,10.0,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,2,1,50.0,0.20,0.10,0.50,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,10,0,,0,2.00,18,8,+10,+1.00,,0,12,0,0,0,Europa-League,19,2017-2018
Óscar de Marcos,es ESP,"DF,MF",es Athletic Club,28,1989,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.75,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,40.0,,4,0,,1,1.43,6,8,-2,-0.50,-1.00,0,2,0,0,0,Europa-League,19,2017-2018
José María Giménez,uy URU,DF,es Atlético Madrid,22,1995,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,77.8,,7,0,,1,2.71,18,3,+15,+2.14,+1.64,0,6,0,0,0,Europa-League,19,2017-2018
Davide Mariani,ch SUI,"MF,FW",ch Lugano,26,1991,6,6,506,5.6,1,1,1,0,0,1,0,0.18,0.18,0.36,0.18,0.36,16,5,31.3,2.85,0.89,0.06,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,93.7,,4,0,,0,1.50,9,11,-2,-0.36,-0.36,0,13,0,0,0,Europa-League,19,2017-2018
Mariano,do DOM,FW,fr Lyon,23,1993,9,8,684,7.6,2,1,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,31,18,58.1,4.08,2.37,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,76.0,,3,1,,0,1.89,14,6,+8,+1.05,+0.22,0,11,0,0,0,Europa-League,19,2017-2018
Adrián Marín,es ESP,DF,es Villarreal,20,1997,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.67,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,37.5,,3,0,,0,2.00,5,3,+2,+0.67,+0.87,0,5,0,0,0,Europa-League,19,2017-2018
Guilherme Marinato,ru RUS,GK,ru Loko Moscow,31,1985,7,7,573,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,63.7,,6,0,,0,1.57,9,6,+3,+0.47,+1.30,0,0,0,0,0,Europa-League,19,2017-2018
Svetozar Marković,rs SRB,DF,rs Partizan,17,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1,,0,1,,0,1.00,0,0,0,0.00,+0.38,0,0,0,0,0,Europa-League,19,2017-2018
Vanja Marković,rs SRB,MF,mk FK Vardar,23,1994,5,2,195,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,1.85,0.46,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,36.1,,1,3,,1,0.20,2,4,-2,-0.92,+2.99,0,2,0,0,0,Europa-League,19,2017-2018
Marlon,br BRA,DF,fr Nice,21,1995,3,2,141,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,19.6,,1,1,,3,1.00,4,4,0,0.00,-0.47,0,2,0,0,0,Europa-League,19,2017-2018
Dominic Maroh,si SVN,DF,de Köln,30,1987,3,3,218,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,40.4,,2,0,,1,2.00,5,3,+2,+0.83,+1.66,0,4,0,0,0,Europa-League,19,2017-2018
Cuco Martina,cw CUW,DF,eng Everton,27,1989,3,3,223,2.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,41.3,,2,0,,2,1.17,2,7,-5,-2.02,-1.17,0,6,0,0,0,Europa-League,19,2017-2018
Iñigo Martínez,es ESP,DF,es Real Sociedad,26,1991,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,37.5,,3,0,,0,2.00,5,3,+2,+0.67,-0.73,0,1,0,0,0,Europa-League,19,2017-2018
Nicolás Martínez,ar ARG,MF,cy Apollon Limassol,29,1987,3,1,106,1.2,0,1,0,0,0,0,0,0.00,0.85,0.85,0.00,0.85,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,19.6,,0,2,,3,0.33,1,3,-2,-1.70,-0.25,0,0,0,0,0,Europa-League,19,2017-2018
Fábio Martins,pt POR,"MF,FW",pt Braga,24,1993,4,1,134,1.5,0,1,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,4,3,75.0,2.69,2.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,18.6,,0,3,,2,1.86,3,1,+2,+1.34,+1.80,0,2,0,0,0,Europa-League,19,2017-2018
Gelson Martins,pt POR,MF,pt Sporting CP,22,1995,5,5,474,5.3,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,9,5,55.6,1.71,0.95,0.11,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,85.4,,4,0,,0,1.80,7,5,+2,+0.38,+1.49,0,4,0,0,0,Europa-League,19,2017-2018
Rafael Martins,br BRA,FW,pt Vitória,28,1989,4,4,326,3.6,1,0,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,15,2,13.3,4.14,0.55,0.07,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,60.4,,2,0,,1,1.00,2,5,-3,-0.83,-0.41,0,8,0,0,0,Europa-League,19,2017-2018
Christoph Martschinko,at AUT,DF,at Austria Wien,23,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,33.3,,2,0,,0,1.33,3,7,-4,-2.00,-1.25,0,3,0,0,0,Europa-League,19,2017-2018
Adam Marušić,me MNE,MF,it Lazio,24,1992,5,3,310,3.4,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,4,0,0.0,1.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,28.7,,3,2,,2,2.60,7,2,+5,+1.45,+0.98,0,3,0,0,0,Europa-League,19,2017-2018
Andrea Masiello,it ITA,DF,it Atalanta,31,1986,8,8,678,7.5,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,7,4,57.1,0.93,0.53,0.14,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,94.2,,6,0,,0,1.88,13,7,+6,+0.80,-5.63,0,9,0,0,0,Europa-League,19,2017-2018
Tim Matavž,si SVN,FW,nl Vitesse,28,1989,5,4,354,3.9,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,9,3,33.3,2.29,0.76,0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,65.6,,1,1,,0,0.80,3,8,-5,-1.27,-1.27,0,4,0,0,0,Europa-League,19,2017-2018
Florentin Matei,ro ROU,MF,hr Rijeka,24,1993,2,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8.5,,0,2,,2,0.00,1,3,-2,-3.91,-4.10,0,3,0,0,0,Europa-League,19,2017-2018
Róbert Matejov,sk SVK,DF,cz Fastav Zlín,29,1988,4,4,324,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,60.0,,2,0,,2,0.25,0,6,-6,-1.67,-0.42,0,1,0,0,0,Europa-League,19,2017-2018
Matheus,br BRA,GK,pt Braga,25,1992,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,8,0,,0,1.92,10,11,-1,-0.12,,0,0,0,0,0,Europa-League,19,2017-2018
Jérémy Mathieu,fr FRA,DF,pt Sporting CP,33,1983,5,5,416,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.65,0.22,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,75.0,,4,0,,0,1.40,6,7,-1,-0.22,-1.51,0,0,0,0,0,Europa-League,19,2017-2018
Uroš Matić,mk MKD,MF,dk FC Copenhagen,27,1990,5,3,260,2.9,0,1,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,5,3,60.0,1.73,1.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,36.1,,1,2,,3,1.60,5,3,+2,+0.69,+1.08,0,4,0,0,0,Europa-League,19,2017-2018
José Mauri,it ITA,MF,it Milan,21,1996,2,0,53,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.70,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5.9,,0,2,,1,3.00,1,2,-1,-1.70,-2.55,0,1,0,0,0,Europa-League,19,2017-2018
Charalampos Mavrias,gr GRE,"FW,MF",hr Rijeka,23,1994,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.7,,0,1,,5,3.00,0,0,0,0.00,+0.17,0,0,0,0,0,Europa-League,19,2017-2018
Kevin Mbabu,ch SUI,DF,ch Young Boys,22,1995,6,5,464,5.2,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,1,0,0.0,0.19,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,85.9,,5,1,,0,1.00,6,7,-1,-0.19,-0.19,0,14,0,0,0,Europa-League,19,2017-2018
Dieumerci Mbokani,cd COD,FW,ua Dynamo Kyiv,31,1985,3,2,200,2.2,2,0,2,0,0,0,0,0.90,0.00,0.90,0.90,0.90,9,3,33.3,4.05,1.35,0.22,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,22.2,,1,1,,0,1.60,5,4,+1,+0.45,+0.06,0,0,0,0,0,Europa-League,19,2017-2018
Callum McGregor,sct SCO,"MF,FW",sct Celtic,24,1993,2,2,152,1.7,1,0,1,0,0,0,0,0.59,0.00,0.59,0.59,0.59,3,2,66.7,1.78,1.18,0.33,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,84.4,,1,0,,0,1.50,1,3,-2,-1.18,-1.18,0,3,0,0,0,Europa-League,19,2017-2018
Marcus McGuane,eng ENG,MF,eng Arsenal,18,1999,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,0,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,,0,2,,1,3.00,0,0,0,0.00,-1.30,,0,,,,Europa-League,19,2017-2018
Nikita Medvedev,ru RUS,GK,ru Loko Moscow,22,1994,1,0,57,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,6.3,,0,1,,6,0.00,0,2,-2,-3.16,-3.37,0,0,0,0,0,Europa-League,19,2017-2018
Mirzad Mehanović,ba BIH,"FW,MF",cz Fastav Zlín,24,1993,5,3,320,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,11,5,45.5,3.09,1.41,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,59.3,,1,2,,1,0.40,1,3,-2,-0.56,+2.30,0,1,0,0,0,Europa-League,19,2017-2018
Lorenzo Melgarejo,py PAR,MF,ru Spartak Moscow,26,1990,2,1,74,0.8,1,0,1,0,0,0,0,1.22,0.00,1.22,1.22,1.22,1,1,100.0,1.22,1.22,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,41.1,,0,1,,0,1.50,1,3,-2,-2.43,-3.28,0,0,0,0,0,Europa-League,19,2017-2018
Maor Melikson,il ISR,"FW,MF",il Be'er Sheva,32,1984,6,3,322,3.6,0,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,2,0,0.0,0.56,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,59.6,,2,3,,0,0.67,4,6,-2,-0.56,+0.68,0,3,1,0,0,Europa-League,19,2017-2018
